,1C3A,1C3B,1C5A,1C5B,1C7A,1C7B,1C10A,1C10B,1C20B,1C20A
0,-0.14359899769703519,0.1173577106552208,0.5697150843402496,-0.4287490398907501,0.35759772853570104,-0.23631951870147402,0.07160380200651778,-0.41017857632176447,0.010433588538306386,0.3162277660168381
1,0.22693233661863405,0.058755073200085675,0.3160054118453686,0.17405906630445084,0.513490205835735,0.21842387864574683,-0.506264786993622,0.3356344874611115,-0.1858974209526951,-0.316227766016838
2,-0.5519528039760094,-0.6542295632650584,0.3353205685427964,-0.1776000745464032,-0.047379607584727104,0.11356598573211357,0.07932524538405548,-0.042508704820764555,0.010419486326599775,0.31622776601683805
3,0.1649211152624713,-0.15142634632434032,0.04416010610757528,0.8336930279754368,-0.2937391606558944,-0.07091414778712195,0.24190773441752514,-0.05330468375072064,-0.014305781110147672,-0.31622776601683794
4,-0.10540925533894632,0.9937359578490107,-0.03711785240012201,-7.259869477850294e-17,2.0096787309454677e-16,-7.259869477850294e-17,-7.643385355009996e-17,-8.026901232169699e-17,-7.451627416430145e-17,-6.830880389968103e-17
5,-0.0742869770313243,0.16085553048127274,-0.9787958687887652,0.01209930768314048,0.0059881749757497325,0.003905591223266225,-0.0875943368098674,-0.04223372636354537,0.00023209561307990347,-0.030192318863286296
6,-0.4349722015994013,0.08239121511629238,-0.2260264342437966,0.6169817105101572,0.12723198993829715,-0.0973047245810468,-0.28088262834295447,-0.09761672540096386,0.18308834904319352,0.47397772436978325
7,-0.27904693738650677,0.034064522869112816,0.12690925422591598,-0.20525769206175282,0.4832996217588652,-0.26356687374312077,0.5015906030347735,0.4112925817578026,-0.26356687374312077,-0.26356687374312077
