featureID	Name	kingdom	phylum	class	order	family	genus	species	superkingdom	taxonomy	superphylum	subclass	suborder	subphylum
OTU_437	rhodopseudomonas palustris 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas palustris	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;				
OTU_444	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_446	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_448	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_451	afipia genosp. 6 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_453	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_455	af025373.1 citrobacter werkmanii str. cdc 0876_58  	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	citrobacter	citrobacter werkmanii	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter werkmanii;				
OTU_457	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_460	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_464	cu924338.1 towards definition core microorganisms involved digestion mesophilic anaerobic digester which treats municipal wastewater sludge clone  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;				
OTU_467	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_468	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_471	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_474	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_477	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_480	paludibacter propionicigenes 	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	paludibacter	paludibacter propionicigenes	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__paludibacter;s__paludibacter propionicigenes;	bacteroidetes/chlorobi group			
OTU_484	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_488	barnesiella viscericola dsm 18177 	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	barnesiella	barnesiella viscericola	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__barnesiella;s__barnesiella viscericola;	bacteroidetes/chlorobi group			
OTU_491	opitutus sp. enrichment culture clone lt_b7 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus sp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus sp.;	chlamydiae/verrucomicrobia group			
OTU_494	uncultured ancalomicrobium sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	hyphomicrobiaceae	ancalomicrobium	ancalomicrobium spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;				
OTU_495	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_500	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_506	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_518	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_521	eubacterium sp. oral clone ji012 	bacteria	firmicutes	clostridia	clostridiales	eubacteriaceae	eubacterium	eubacterium sp.	bacteria	Root;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium sp.;				
OTU_522	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_530	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_536	brevundimonas sp. c1403 	bacteria	proteobacteria	alphaproteobacteria	caulobacterales	caulobacteraceae	brevundimonas	brevundimonas sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__brevundimonas;s__brevundimonas sp.;				
OTU_537	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_540	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_542	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_543	uncultured beijerinckia sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	beijerinckiaceae	beijerinckia	beijerinckia spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__beijerinckiaceae;g__beijerinckia;s__beijerinckia spp.;				
OTU_548	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_549	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_556	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_559	aj229247.1 anoxic bulk soil flooded rice microcosm isolate str. kcb90  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_562	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_563	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_565	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_567	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_569	uncultured caulobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	caulobacterales	caulobacteraceae	caulobacter	caulobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__caulobacter;s__caulobacter spp.;				
OTU_583	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_584	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_585	ab079634.1 rhodopseudomonas palustris va2_2  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas palustris	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;				
OTU_589	ab087719.1 rhodopseudomonas rhenobacensis str. klemme rb  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas rhenobacensis	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas rhenobacensis;				
OTU_591	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_594	uncultured brevundimonas sp. 	bacteria	proteobacteria	alphaproteobacteria	caulobacterales	caulobacteraceae	brevundimonas	brevundimonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__brevundimonas;s__brevundimonas spp.;				
OTU_595	uncultured bradyrhizobium sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	bradyrhizobium	bradyrhizobium spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium spp.;				
OTU_597	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_600	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_604	cp000463.1 rhodopseudomonas palustris str. bisa53  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas palustris	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;				
OTU_608	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_610	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_611	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_615	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_620	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_621	uncultured citrobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	citrobacter	citrobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;				
OTU_633	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_634	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_636	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_640	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_641	ay297803.1 waterlogged archaeological wood clone pach83  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
