"","sC0C","s1C3A","s1C3B","s1C5A","s1C5B","s1C7A","s1C7B","s1C10A","s1C10B","s1C20A","s1C20B","s2C3A","s2C3B","s2C5A","s2C5B","s2C10A","s2C10B","s1M3A","s1M3B","s1M3C","s1M5C","s1M5A","s1M5B","s1M7A","s1M7B","s1M7C","s1M10A","s1M10B","s1M10C","s2M3A","s2M3B","s2M3C","s2M5A","s2M5B","s2M7A","s2M7B","s2M10B","s2M10A","s2M10C","s3M3A","s3M3B","s3M3C","s3M5A","s3M5B","s3M5C","s3M7A","s3M7B","s3M7C","s3M10A","s3M10B","s3M10C","s1G3A","s1G3B","s1G3C","s1G5A","s1G5B","s1G5C","s1G7A","s1G7B","s1G7C","s1G10A","s1G10B","s1G10C","s2G3A","s2G3B","s2G3C","s2G5A","s2G5B","s2G5C","s2G7A","s2G7B","s2G7C","s2G10A","s2G10B","s2G10C","s3G3A","s3G3B","s3G3C","s3G5A","s3G5B","s3G5C","s3G7A","s3G7B","s3G7C","s3G10A","s3G10B"
"OTU_164",-3.08570847469607,-2.68030601128725,-2.72241787627411,-0.189271778958181,-1.75656855961373,-3.02243476750878,-0.833637541665626,-1.56214241916003,-3.14879072950169,-3.19406387628777,-1.3736648220572,-0.285713330098707,-0.408774997754028,0.439544830015235,-0.266729101860685,-3.02652316095481,-3.02212840822816,-0.610439751470793,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-1.04920629786085,-2.75524872997202,-0.735267042134886,-1.18464247794953,0.285523191670576,-0.662690554634622,-3.2580977016751,-2.85498821391764,-0.660562145978972,-0.274064488571131,-0.188236318675203,0.112386218849101,0.195687577040999,1.39847371668585,0.426671402507063,-1.88017121114997,0.438258627594495,-0.961113904371162,-1.49499934809342,-3.19816268783311,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-0.56540736557583,0.435972750416092,1.06430411646475,0.317070982723736,-0.935602314960542,0.138653306421975,-0.486183247054393,-1.20949307829764,-1.67293686341822,-1.38252200317091,-0.731562436105715,0.311340965806782,-0.822302050768023,-0.818128885648443,-0.887311456332405,-1.57658550000017,-2.07133065208636,-1.89126783407022,-1.9924776348392,-2.06255310511824,-3.03875038845655
"OTU_451",-3.08570847469607,-2.68030601128725,-2.72241787627411,0.862310497564978,-0.195547263017884,0.523527943081058,0.566917701486357,-0.956569733475627,-0.376625403654421,-3.19406387628777,-0.788657864135402,0.468917100476684,0.117990356849926,1.39750735231317,1.70780388692778,-0.865162059571805,-1.5892935108359,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-0.915745183758084,-2.43859306916871,-2.50132072154959,-2.82499247021719,-1.04920629786085,-0.66605539603913,-1.31605034402473,-1.18464247794953,2.01105019304124,1.55593724315695,-3.2580977016751,-1.46561686581491,1.47194376814115,1.34972828565041,0.979851751793795,0.830487666675186,1.71339098837708,2.22863643568511,1.20990473562445,-1.88017121114997,1.1002256707941,0.0858912648797929,-1.49499934809342,-0.979912161225396,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,0.224548479012057,1.79724404096752,2.46491163860124,1.70280391873662,1.39488512159721,1.7902019267205,1.47338940084646,-1.20949307829764,-0.744998195738358,-1.38252200317091,0.739522841669727,1.2523319053513,1.06562575894505,-2.91206658080692,-0.887311456332405,-0.113586599060069,-1.55245531884642,-1.34905199583426,0.184561738069885,-3.16116539378634,-1.15399665841077
"OTU_140",-3.08570847469607,-2.68030601128725,-2.72241787627411,0.862310497564978,-0.195547263017884,0.179137595169708,0.324467572067784,-0.58208753502109,-0.104698410193965,-1.29635264002187,-1.3736648220572,0.894064339481544,1.03486334759814,-2.87993535124463,0.340344556246173,-1.44930394200071,-3.02212840822816,-0.610439751470793,-2.21972138647734,0.211924631321583,-0.443171644068288,-1.92079603461384,-0.53216808638428,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-0.915745183758084,-1.0514351475534,-0.99108784891169,-2.82499247021719,-2.61617124985378,-2.75524872997202,-1.31605034402473,-1.18464247794953,0.387480986353761,0.132124011070244,-3.2580977016751,-1.46561686581491,0.314917840861249,0.0992058050350284,-0.188236318675203,-0.463375384487039,0.685445444856699,-0.0327981660056196,0.354193234970532,-1.32701012508448,0.19832666924845,-0.791446597695522,-3.04290878180828,-1.88164391805735,-1.27986615156752,-2.51481604670393,-2.76219235696339,-0.797260697519119,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-0.0894835822001117,-2.62412236205772,-1.20399124910806,-2.65134007170404,-2.56699613208198,0.567855429550482,0.55008794350751,1.40351720771041,0.317070982723736,0.652172863563617,0.372491946278222,0.721202242931637,-1.20949307829764,-3.11959732722079,-3.06270484342355,0.25312645233751,0.583277646995192,0.613553101517342,-0.818128885648443,0.0366189872112734,-0.768065064460671,-1.55245531884642,-1.34905199583426,-1.4554445707061,-3.16116539378634,-3.03875038845655
"OTU_361",-3.08570847469607,-2.68030601128725,-2.72241787627411,-1.15876665730766,-1.19539011945467,-0.141186463382081,0.324467572067784,-3.3477284304409,-0.376625403654421,-3.19406387628777,-2.9584270737044,0.161157719908745,-0.671632539326721,-0.589221242857999,0.518511101885254,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-1.18464247794953,0.285523191670576,-0.188312008817228,-3.2580977016751,-2.85498821391764,-2.41052741382192,-0.876415082085311,-2.36273889022327,-3.18422839060752,-0.318696981403432,-1.6224547607363,-0.392745781198752,-3.22241289303339,-0.279108856278164,-2.30681271170091,-3.04290878180828,-3.19816268783311,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-0.56540736557583,-0.0144536975984728,0.445272748280923,0.0428704322757039,-0.294617094661442,-0.294060923304395,-0.656159591332218,-3.04851783206716,-1.67293686341822,-3.06270484342355,-0.731562436105715,-0.669509047384595,-0.822302050768023,-2.91206658080692,-1.24947929342798,-1.57658550000017,-3.21119312846983,-3.16356755903888,-3.23354025820132,-3.16116539378634,-3.03875038845655
"OTU_54",-3.08570847469607,-2.68030601128725,-2.72241787627411,1.64748753087417,0.621641323702068,1.72673504682975,2.15110922011378,0.228584424925369,0.679408857988973,-3.19406387628777,-2.9584270737044,1.34972229758437,1.43437717718799,0.935796110298922,0.952880977506254,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,0.45475888165292,-0.53216808638428,-1.80546872156477,-1.7083168145113,-0.161098137567505,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-0.100392283442966,-2.75524872997202,-1.31605034402473,-1.18464247794953,1.20289905194598,0.654138074162923,-3.2580977016751,-2.85498821391764,-0.660562145978972,-0.274064488571131,-0.773727408735779,-0.632619112722171,-0.0654038036912841,0.459947074894838,-0.117165970563644,-1.32701012508448,0.142568124585489,-0.519810899863485,-1.49499934809342,-3.19816268783311,-0.702318145111304,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-0.638505154232879,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,0.0777479640856793,0.745399464458666,1.95724208257811,0.532037508614424,-0.466286317293971,0.670755931708417,-0.214150145017113,-3.04851783206716,-3.11959732722079,-3.06270484342355,-0.731562436105715,-0.0633581454590644,0.402187364323913,-2.91206658080692,-0.887311456332405,-1.57658550000017,-3.21119312846983,-1.89126783407022,-0.476336492794756,-3.16116539378634,-1.70576020792246
"OTU_25",-1.42245899277263,-2.68030601128725,-0.720230635301117,2.89237677690032,1.93586239335251,2.76944581844923,3.38974424821417,1.39851316280245,1.76341584858819,-1.29635264002187,-1.3736648220572,3.25319033462991,2.79304236636125,2.08369129209528,1.86104875050662,-3.02652316095481,-0.400199163900622,-0.0357332205823546,-0.804460672366154,0.585688497647372,-0.443171644068288,-1.92079603461384,-0.53216808638428,0.537582124414008,0.568265156511433,0.4469725237239,0.172885730982269,-0.915745183758084,-0.491696054686859,0.214111516826563,-0.454143150592264,-2.61617124985378,-2.75524872997202,-2.8645718470698,0.0976842515789276,2.20188442618806,1.88962521213067,-2.07916622885646,-2.85498821391764,-0.0583138776909831,1.77841086548621,1.10895519650258,0.196308810204515,0.960665685335005,1.47181667016571,0.776964605852864,-0.972928772939509,0.906568396959846,-0.214680281450216,-1.49499934809342,-0.719806672506962,-1.27986615156752,0.547647736420066,-0.269349303250312,-0.209532131741208,-0.70600464879363,-0.798055845592184,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-1.20399124910806,-2.65134007170404,-0.0053321790825418,0.895315347278393,2.94084172681251,2.86879496967532,2.42054782731091,1.27103914661081,1.47629119347774,1.13601211542482,-0.858474436833074,-1.67293686341822,-3.06270484342355,1.67194193937357,1.93321139372778,1.85966156784121,-0.818128885648443,0.0366189872112734,0.0621422601647748,-0.445857601430138,-0.740872906018586,0.184561738069885,-2.06255310511824,-0.539820423175327
"OTU_99",-3.08570847469607,-2.68030601128725,-2.72241787627411,-0.560861272823187,-1.75656855961373,-0.976729720656047,-1.40772053022171,-3.3477284304409,-3.14879072950169,-3.19406387628777,-2.9584270737044,-1.11448021768567,-1.59113551705408,-0.589221242857999,-0.154031541711751,-0.865162059571805,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-0.824056440062682,0.0438675051449113,-1.59667490133665,-3.2580977016751,-2.85498821391764,-2.41052741382192,-2.62745629948427,-2.36273889022327,-1.97063814860055,-0.973460051425652,-0.416113020597153,-1.96892101520052,-3.22241289303339,-0.583269963447149,-2.30681271170091,-3.04290878180828,-3.19816268783311,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-1.48583054491974,-0.0144536975984728,0.9417029874537,-0.336164932353794,-0.466286317293971,-0.815066093203244,-0.486183247054393,-3.04851783206716,-3.11959732722079,-0.787175046372475,-0.122618148445984,-2.46143461356715,-2.43579552692245,-2.91206658080692,-1.82296078434643,-2.11249221968686,-3.21119312846983,-1.89126783407022,-3.23354025820132,-2.06255310511824,-3.03875038845655
"OTU_78",-3.08570847469607,-2.68030601128725,-2.72241787627411,-0.560861272823187,-0.838090797712985,-3.02243476750878,-0.471233817163524,-0.956569733475627,-3.14879072950169,-3.19406387628777,-2.9584270737044,-0.113606913918064,-0.408774997754028,0.0520039339083116,-0.266729101860685,-3.02652316095481,-3.02212840822816,-0.610439751470793,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-1.75410345171476,0.171977339311299,0.374417042569601,-3.2580977016751,-2.85498821391764,-2.41052741382192,-0.876415082085311,-2.36273889022327,-0.632619112722171,0.354691119376644,-1.04560937343995,-0.245492734861656,-3.22241289303339,0.301302900691301,-0.791446597695522,-3.04290878180828,-1.88164391805735,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-2.89304724878714,-0.0144536975984728,0.547053798678357,0.189339654650411,0.194557278730539,0.138653306421975,-0.101638330123578,-3.04851783206716,-3.11959732722079,-3.06270484342355,-0.731562436105715,-0.0633581454590644,-0.822302050768023,-2.91206658080692,-1.24947929342798,-1.22955384856995,-1.21255294445627,-1.89126783407022,-1.4554445707061,-2.06255310511824,-0.800479955709044
"OTU_85",-3.08570847469607,-2.68030601128725,-2.72241787627411,-1.15876665730766,-3.1538703979411,0.307568733408923,0.566917701486357,-1.56214241916003,-3.14879072950169,-3.19406387628777,-1.3736648220572,-0.756690963381569,-0.671632539326721,-0.589221242857999,0.123401329687768,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-0.473329691406521,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-1.0514351475534,-2.50132072154959,-1.38149252957738,-2.61617124985378,-2.75524872997202,-2.8645718470698,-3.212169538654,-0.103099852186276,-0.662690554634622,-3.2580977016751,-2.85498821391764,-0.660562145978972,-0.876415082085311,-2.36273889022327,-1.97063814860055,-0.53210549802705,-0.682124859890916,-0.774437090930759,-1.88017121114997,-0.11797802384015,-0.961113904371162,-3.04290878180828,-1.88164391805735,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-2.89304724878714,-0.856057109553763,0.445272748280923,-0.128795257826489,-1.291491972786,0.300454989280317,-0.214150145017113,-1.75510651898251,-3.11959732722079,-1.38252200317091,-2.55474729832253,-2.46143461356715,-0.234065781283427,-2.91206658080692,-1.82296078434643,-1.22955384856995,-3.21119312846983,-3.16356755903888,-1.10794747217938,-3.16116539378634,-1.70576020792246
"OTU_251",-3.08570847469607,-2.68030601128725,-2.72241787627411,-0.560861272823187,-1.75656855961373,0.179137595169708,0.324467572067784,0.0790860180920685,-0.376625403654421,-0.681119076948224,-1.3736648220572,0.553536343145462,0.245940207259814,1.11444064836991,1.52674909601604,-1.44930394200071,-1.5892935108359,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-1.24249838910266,-1.31605034402473,-1.18464247794953,1.15906405443928,1.20342421915551,-3.2580977016751,-2.85498821391764,-0.660562145978972,0.908393853555568,-0.188236318675203,-1.09277943500835,0.573835568430146,0.856247907746043,-0.117165970563644,-0.505200067676977,0.699580856340903,-0.306420239197616,-3.04290878180828,-0.342700234334446,-2.80158828854147,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-1.48583054491974,1.22842772431197,1.65635109320451,0.926494854862277,1.12965813974149,1.30034630100829,0.721202242931637,-3.04851783206716,-0.744998195738358,-0.416557613705189,-0.122618148445984,1.47058642447533,0.402187364323913,-0.818128885648443,-0.412526171989917,0.456522023521737,0.1436949766426,-0.220004923154566,-0.476336492794756,-1.21525524473103,-1.15399665841077
"OTU_95",-3.08570847469607,-2.68030601128725,-2.72241787627411,-1.15876665730766,-1.19539011945467,0.523527943081058,0.66915705529582,-3.3477284304409,-1.35740760376899,-1.29635264002187,-1.3736648220572,-1.11448021768567,-1.59113551705408,-0.589221242857999,-0.266729101860685,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-0.53216808638428,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-3.212169538654,-0.483822061794392,0.476600743210529,-3.2580977016751,-2.85498821391764,-2.41052741382192,-2.62745629948427,-2.36273889022327,-1.43832226274263,-0.22695044357406,-3.13846175280918,-0.392745781198752,-3.22241289303339,-1.02253089695096,-1.42286551187459,-3.04290878180828,-3.19816268783311,-1.27986615156752,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-0.0894835822001117,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-2.89304724878714,-1.43592563372786,-0.940970652891625,-1.51158930612719,-0.935602314960542,-0.815066093203244,-1.46770848265434,-3.04851783206716,-3.11959732722079,-3.06270484342355,-2.55474729832253,-0.669509047384595,-0.822302050768023,-2.91206658080692,-1.24947929342798,-0.598467658967918,-1.21255294445627,-1.34905199583426,-3.23354025820132,-3.16116539378634,-3.03875038845655
"OTU_215",0.590284759894256,1.07639319928255,1.45277452061713,3.4217022123215,2.64455990991267,3.59118350609964,4.00546214381413,2.22838311278352,2.5578694068206,1.54574375432791,1.45365291239622,3.2142586174257,2.94136348850372,3.43303916552007,3.44010543624343,1.69556520573157,1.09886914410387,-0.610439751470793,0.380761371269855,0.211924631321583,1.28866544017013,0.0947273049374218,0.657014915259168,-1.80546872156477,1.20873154620376,0.822390580732783,-2.343368060895,0.305533788207239,-1.0514351475534,0.597270910953686,1.01008284417013,1.62165982050001,1.51841231824763,2.21243719383351,2.3914481523281,3.68608432149628,2.99146655713269,0.290469711421572,0.759919642810504,2.48823195328671,2.76611437747525,1.8461444270519,2.17015547962231,2.97504443057845,3.07326350047877,2.86789538346434,0.878243341355674,3.12576966998605,1.64703632845554,0.378517497164111,0.913842848795708,0.137601669413995,0.275436148619578,0.381581899224621,-0.209532131741208,0.728980275930317,1.07610406817419,0.410471847363487,0.617032689453293,0.526659803652159,-0.0894835822001117,0.946869542365429,0.261950764948125,1.64849987800226,1.54037651369924,2.55516672537791,3.37462781457474,3.99034781273389,3.36278332800724,3.21677634039874,3.46308224928989,3.05789507793747,1.07602621159381,1.24951672848536,1.25786027403962,2.88084211929411,2.79103708409425,2.54597024911635,1.6994374441339,2.56860397436304,2.64596996987823,2.0258751187499,1.79435450815165,2.63896447108858,-1.55172748135224,-0.539820423175327
"OTU_594",-1.42245899277263,-2.68030601128725,-2.72241787627411,0.747532533775205,-1.19539011945467,0.179137595169708,0.997558427158538,-1.56214241916003,-0.376625403654421,-3.19406387628777,-2.9584270737044,0.376469948830229,0.117990356849926,-0.589221242857999,0.340344556246173,-3.02652316095481,-3.02212840822816,-2.10927174677547,-0.804460672366154,-2.1566712534756,-1.9355866533105,-0.473329691406521,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-1.0514351475534,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-1.75410345171476,0.171977339311299,0.260590885980754,-3.2580977016751,-2.85498821391764,-2.41052741382192,0.0992058050350284,0.178604142982394,-1.97063814860055,-0.318696981403432,0.114932696037517,-1.39947686059375,-1.32701012508448,-0.583269963447149,-1.77019221025322,-3.04290878180828,-3.19816268783311,-2.80158828854147,-2.51481604670393,-1.21494083504528,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-1.48583054491974,0.908726454806047,0.0575152637522844,0.624357568423433,-0.466286317293971,-0.0544789615412071,-0.0005148886722246,-1.75510651898251,-1.67293686341822,-3.06270484342355,-0.122618148445984,-0.669509047384595,0.936392899346126,-0.818128885648443,-0.239421375699651,-1.22955384856995,-3.21119312846983,-3.16356755903888,-0.646044141553521,-3.16116539378634,-3.03875038845655
"OTU_321",-3.08570847469607,-2.68030601128725,-1.28671027932679,0.293602066646157,0.294297439108444,0.523527943081058,0.45302246862901,-0.310264492629171,-0.104698410193965,-3.19406387628777,-2.9584270737044,0.274597594636822,0.716264083541638,0.0520039339083116,0.669683311053896,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-0.53216808638428,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-0.559592520716292,1.11321910721748,-0.0153136321363601,-3.2580977016751,-2.85498821391764,-0.660562145978972,0.370393248840408,-0.188236318675203,0.112386218849101,0.817183264491305,0.919634966730793,0.0986452907872071,-3.22241289303339,0.763217340512215,-1.16557135085497,-0.914288858380896,-3.19816268783311,-2.80158828854147,-2.51481604670393,-0.634308666592736,-0.797260697519119,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-2.89304724878714,0.830393723217101,0.874262428055465,0.0428704322757039,-0.466286317293971,-0.294060923304395,-0.486183247054393,-3.04851783206716,-3.11959732722079,-3.06270484342355,-0.122618148445984,0.583277646995192,0.133831869870173,-2.91206658080692,-0.412526171989917,-0.598467658967918,-0.757459690895979,-0.220004923154566,-1.4554445707061,-3.16116539378634,-3.03875038845655
"OTU_348",-3.08570847469607,-2.68030601128725,-2.72241787627411,0.293602066646157,-0.838090797712985,0.307568733408923,-0.205798364646229,-3.3477284304409,-1.35740760376899,-3.19406387628777,-2.9584270737044,-0.493727199552444,0.461216888475967,0.0520039339083116,-0.0527581096017418,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,-1.7083168145113,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-0.99108784891169,-2.82499247021719,-2.61617124985378,-2.75524872997202,-1.31605034402473,-0.824056440062682,0.285523191670576,-0.662690554634622,-3.2580977016751,-2.85498821391764,-2.41052741382192,-0.876415082085311,-0.188236318675203,-0.836461115211117,-0.973460051425652,-0.416113020597153,-3.42685936514739,-3.22241289303339,-0.709395482516015,-1.42286551187459,-3.04290878180828,-3.19816268783311,-1.27986615156752,-2.51481604670393,-2.76219235696339,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-1.03428679689106,-2.56699613208198,-2.89304724878714,-0.856057109553763,-0.321962804145668,-0.598097843646975,-1.84914723915828,0.138653306421975,-0.86106646189517,-3.04851783206716,-3.11959732722079,-3.06270484342355,-2.55474729832253,-2.46143461356715,-2.43579552692245,-0.818128885648443,-0.887311456332405,-1.22955384856995,-3.21119312846983,-3.16356755903888,-1.9924776348392,-3.16116539378634,-3.03875038845655
"OTU_105",-3.08570847469607,-2.68030601128725,-2.72241787627411,-0.189271778958181,-1.75656855961373,-0.976729720656047,0.00375571388220663,-0.58208753502109,-3.14879072950169,-3.19406387628777,-2.9584270737044,0.161157719908745,-1.59113551705408,0.0520039339083116,0.123401329687768,-3.02652316095481,-1.5892935108359,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-1.96540978058373,-1.80546872156477,0.568265156511433,-1.97439185167233,-2.343368060895,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-2.61617124985378,-2.75524872997202,-2.8645718470698,-1.18464247794953,0.387480986353761,-1.02438895272102,-3.2580977016751,-2.85498821391764,-2.41052741382192,0.0992058050350284,-0.773727408735779,-3.18422839060752,-0.803770198503365,-1.04560937343995,-1.39947686059375,-1.88017121114997,-1.02253089695096,-2.30681271170091,-3.04290878180828,-3.19816268783311,-2.80158828854147,-2.51481604670393,-2.76219235696339,-0.797260697519119,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-0.56540736557583,0.159214171517785,0.547053798678357,0.0428704322757039,-0.673661152427899,-0.0544789615412071,-0.486183247054393,-3.04851783206716,-3.11959732722079,-3.06270484342355,-0.731562436105715,-0.669509047384595,-0.822302050768023,-2.91206658080692,-1.82296078434643,-0.97242090301582,-2.07133065208636,-1.89126783407022,-1.9924776348392,-3.16116539378634,-3.03875038845655
"OTU_223",-3.08570847469607,-2.68030601128725,-2.72241787627411,1.05859399552165,-0.195547263017884,1.09841359383495,1.34813718557077,-1.56214241916003,0.108871553451982,-0.681119076948224,-2.9584270737044,1.05376805897511,0.359360402185583,0.935796110298922,0.987507243404126,-3.02652316095481,-3.02212840822816,-2.10927174677547,-2.21972138647734,-2.1566712534756,-1.9355866533105,-1.92079603461384,-0.53216808638428,-1.80546872156477,-1.7083168145113,-0.161098137567505,-0.996456388345234,-2.51115301844624,-2.43859306916871,-2.50132072154959,-2.82499247021719,-1.04920629786085,-2.75524872997202,-2.8645718470698,-0.350643106836266,0.961539786618895,0.569304183148459,-3.2580977016751,-2.85498821391764,-0.660562145978972,-0.274064488571131,-2.36273889022327,-0.318671843947193,0.785839847807676,0.637696992016201,0.914776167863266,-3.22241289303339,0.595821955640767,-0.961113904371162,-1.49499934809342,-3.19816268783311,-2.80158828854147,-2.51481604670393,-1.21494083504528,-2.40617586967735,-2.31491982095186,-2.34878247493992,-2.46625517698767,-2.44990738660041,-2.46348647008447,-2.44821579560643,-2.62412236205772,-2.99318665970867,-2.65134007170404,-2.56699613208198,-0.302408852954184,1.11250764881941,1.74778485702443,0.859081958868899,0.521604955019971,0.940381086880862,0.324978855757001,-1.75510651898251,-3.11959732722079,-1.38252200317091,-0.731562436105715,-0.0633581454590644,0.402187364323913,-0.18856124685307,0.150491139331015,-0.453505815886571,-0.757459690895979,-1.34905199583426,-1.10794747217938,-3.16116539378634,-1.70576020792246
