,2C3A,2C3B,2C5A,2C5B,2C10A,2C10B
0,-0.4014395182589658,0.7764157962906103,0.14438238771595008,0.1900145513134194,0.11138381475942351,-0.40824829046386296
1,0.05906386116872967,-0.4859067338413297,0.6892376850317166,0.31981975941600005,0.12808659049266927,-0.40824829046386285
2,0.35092451555083615,0.06498027870148401,0.09236727059091297,-0.31678131839656015,-0.7727100133537443,0.4082482904638636
3,-0.3753987777973869,0.10042309055946326,-0.7000827828684177,-0.3804170584674027,0.2179248783463445,-0.4082482904638619
4,0.18625934438793895,0.032081313579147584,-0.24366276063828982,0.432695842081072,0.7741314791939967,-0.34409514119209184
