,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,15.273160089823568,54.37515597421433
1,12.887699117559452,65.64932353547141
2,11.962106929391082,59.12892652487035
3,10.559331899422556,92.14833897699395
4,9.055850029593982,82.83678763484578
5,6.702322850755694,81.67478471956719
6,5.961075343574521,80.76004375402749
