,1C3A,1C3B,1C5A,1C5B,1C7A,1C7B,1C10A,1C10B,1C20B,1C20A
0,0.23283393003874014,0.1037318790875689,0.35032709024906067,0.1131969411382948,0.4303742290351131,0.1420406844879149,0.624669703601535,0.3015333952237263,-0.1138124797115695,0.31622776601683755
1,-0.14215537566950148,0.12503674351293173,-0.5996996817295027,0.32565973059346265,-0.4212468893874506,0.23559018353544686,-0.3909844387123525,0.10542133767855129,0.039109172750828355,-0.3162277660168376
2,0.5519488624935335,-0.6542293808257026,-0.3353266027328399,-0.17760147390526027,0.04737870002973355,-0.1135660348316919,0.0793260755096121,0.04250789268106705,-0.010422271489516875,-0.3162277660168382
3,0.16492226491230916,-0.15142693360210996,0.04415889962260787,0.8336886595470051,-0.293748979275154,-0.07091393468019411,-0.24190974559641046,-0.053305805613887064,-0.014305871494175462,0.31622776601683783
4,-0.10540925533894632,0.9937359578490107,-0.03711785240012201,-7.259869477850294e-17,2.0096787309454677e-16,-7.259869477850294e-17,-7.643385355009996e-17,-8.026901232169699e-17,-7.451627416430145e-17,-6.830880389968103e-17
5,-0.43497158635549976,-0.08239059166848345,-0.07305643437958283,0.6505737283499962,0.22394663695372014,-0.12338765394672328,-0.3545623993359918,-0.08255801074628176,0.20379336539528514,0.36876744101757813
6,-0.05319923166499817,0.169004828251412,-0.04543098112099703,0.9223619477189253,-0.049725421162868766,-0.02364038399729521,-0.24363662236352068,-0.20608011443512367,-0.0709469973520636,-0.07680425842075596
