,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,11.48049776596764,63.06307605473107
1,11.39557188794714,69.44334687346044
2,9.344147686357353,72.1595834582293
3,8.454320752605875,64.97776307994761
4,8.774964387392117,100.0
5,5.383093718453971,87.81120600502604
6,5.744562646538029,100.0
7,4.690415759823427,100.0
8,4.519918916960711,92.8621227995422
9,4.690415759823429,100.0
