,OTU,cluster,kingdom,phylum,class,order,family,genus,species,sC0C,s1C03A,s1C03B,s1C05A,s1C05B,s1C07A,s1C07B,s1C10A,s1C10B,s1C20A,s1C20B,s2C03A,s2C03B,s2C05A,s2C05B,s2C10A,s2C10B,s1M03A,s1M03B,s1M03C,s1M05C,s1M05A,s1M05B,s1M07A,s1M07B,s1M07C,s1M10A,s1M10B,s1M10C,s2M03A,s2M03B,s2M03C,s2M05A,s2M05B,s2M07A,s2M07B,s2M10B,s2M10A,s2M10C,s3M03A,s3M03B,s3M03C,s3M05A,s3M05B,s3M05C,s3M07A,s3M07B,s3M07C,s3M10A,s3M10B,s3M10C,s1G03A,s1G03B,s1G03C,s1G05A,s1G05B,s1G05C,s1G07A,s1G07B,s1G07C,s1G10A,s1G10B,s1G10C,s2G03A,s2G03B,s2G03C,s2G05A,s2G05B,s2G05C,s2G07A,s2G07B,s2G07C,s2G10A,s2G10B,s2G10C,s3G03A,s3G03B,s3G03C,s3G05A,s3G05B,s3G05C,s3G07A,s3G07B,s3G07C,s3G10A,s3G10B
11,OTU_5,3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodoblastus,rhodoblastus acidophilus,3.28028603210901,2.63416856856598,2.32161167392101,2.90196141181197,2.59375057025675,2.6735671890611,2.54235186278441,2.67953199051534,1.91739388625461,3.2016214787763,3.24164747576056,1.81196026971512,1.74979448654137,3.2028950860118,2.31409540741264,3.54131369863953,3.85523314592223,2.34863068544189,2.38863916352009,1.98273321556358,2.0990303559224,2.10204772732614,2.21135756591686,2.83144668963194,2.39831438943208,2.24918728421272,2.55858664469786,2.04358303499466,2.09366765949262,4.19720464677199,4.21698130979824,4.70213403281105,4.49120627696687,4.49836527791149,4.03752375951068,3.88178091642903,3.52368886767135,4.48286081172148,4.13606428890316,6.97535697143518,5.56050293662584,5.60684558731039,5.81112315446856,4.62210593191199,5.94464743759318,5.26252418248214,4.47783939934911,4.30484646853376,4.68308623670033,4.19757676416452,5.10638224284711,2.3696832604908,2.37519795759337,2.26353728363531,3.14380194564652,3.16458000812888,2.92124467290064,3.88192649407541,3.23739365228142,3.96087237174023,5.00801608992493,4.17182008187593,4.14644558135867,4.61284797398701,3.79125918318506,4.45347377704361,3.62772550513108,4.39832457429265,3.64754358489009,3.76372199323833,3.66249236011661,3.37204985568292,3.11924023666094,4.48176083425392,3.10371434043939,2.95441316494724,2.93878144009314,3.10231079927203,3.68987508108225,3.30526300651825,2.70358844032225,3.75678666597778,3.22154002365264,3.25615187988362,4.04609934911133,2.8783490780777
12,OTU_429,3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodoblastus,rhodoblastus acidophilus,-2.74197538569272,-3.23356566936946,-4.01994868472309,-2.58666946409614,-3.95536022687635,-2.78576657956951,-4.54286469230106,-3.73561069828695,-3.68690282980442,-3.48500508887731,-2.3539823940464,-4.19368764897422,-4.08819655176563,-3.7141121813906,-2.78412632687386,-3.02076750102274,-2.00677095941693,-2.87122677036657,-3.01221965002417,-2.73833425460413,-2.80583723590494,-3.48420933213448,-2.38865606421078,-2.51843592710192,-4.96153013424242,-5.09083059746946,-3.65653782831326,-5.73599893213116,-2.48948968307043,-1.2655612267277,-1.89264781589093,-1.11542331311227,-1.52148280996526,-1.29156837147272,-1.89010959358427,-1.88739522960298,-2.07141409307187,-1.51500880660345,-2.18503050246295,0.82975614247295,-0.34889781263025,-0.433974853312151,-0.219801175910266,-1.30617872951931,0.00530218094890955,-0.601710919457789,-1.28537028474078,-1.58427973288378,-1.57097388149631,-1.8291454060499,-1.22861386668708,-3.08542903989497,-3.09343860496875,-4.40329149317429,-2.81706916078469,-3.81952671453281,-3.31871144015305,-2.22221509586964,-2.25136308335988,-2.68770164508143,-1.36786801392704,-2.01707178727779,-1.76260116143604,-1.61156369035428,-1.82700919512015,-1.91868106332845,-2.41070514207766,-1.41378601009021,-1.877402736798,-2.08206741967029,-1.84485384875657,-2.46400769736011,-2.53126506435214,-1.18222493306272,-2.81978851274387,-1.9326585738888,-3.70588806664578,-1.94773102055722,-2.52073049008399,-2.28746325092222,-3.47958299353121,-1.90766954390048,-2.50154881877448,-3.2822853727576,-2.01752359654755,-4.51629773060568
13,OTU_569,4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,caulobacter spp.,-2.24134964635386,-1.67343622664546,-2.06670581480372,0.455249255063456,-0.505622961569023,0.201911853615032,0.737160385271157,-0.606012054594537,-1.23386021001027,-1.23366923152673,-1.33280153890469,0.598499296812658,0.425403313078681,-0.416014958780767,0.234494562044266,-1.20719003961752,-1.21008712138058,-1.33484170880039,-1.5511763169851,-1.18213365417798,-0.257941486686753,-0.605046676404954,-0.659726382765622,-0.411012078679788,-0.990034609712499,-0.881964843539688,-1.09952620168732,-1.86594766265813,-1.33903930102121,-1.89422670008393,-1.83648368425098,-0.842043345156249,-1.23768474820743,-1.29156837147272,-0.83524964178489,0.682585934201074,0.367901082990121,-3.19140960807688,-2.57285953888502,-0.0505632203270698,0.465098606482239,-0.0663328080801069,-0.489377096319355,0.454948667760132,0.767291005078142,0.197798102661793,-1.38975734628933,0.137674680743531,-1.00553073886862,-2.45128870432805,-1.71997781314665,-2.31150380972106,-1.84007290043711,-1.85407408549943,-0.893666781190652,-1.2553116443495,-1.23333059410187,-1.00060313069113,-1.24628767494169,-1.48901641307581,-1.01562820995825,-1.33533815949286,-1.61080365891604,-1.43195950574625,-1.74854773221913,-0.0883706535419106,1.22657510656738,0.847708834226192,0.964966500831313,0.676477349942807,1.12523679599507,0.652278118011552,-1.02375472479947,-1.07771190873327,-0.804616729637733,-0.0072173722954032,0.47021721908109,0.135483826046986,-1.16027326727674,-0.526996680275976,-0.685891303826542,-1.01049491473618,-1.20313342046678,-0.472373913844715,-2.28221615077463,-2.82709555797572
14,OTU_215,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,eubacterium sp.,-2.74197538569272,-2.29104898403368,-1.84741273965323,0.0874533761274474,-0.735521174061524,0.28184254832629,0.870055037333366,-0.925141413216908,-0.75250076638456,-1.63621719850125,-1.71833948254883,0.134878745997295,-0.117885279259964,0.307987316556694,0.532597971338171,-1.30479432797971,-1.55666352473117,-3.80761753862452,-2.74912457415991,-3.11191013313641,-1.64847963509776,-2.91684796313535,-2.38865606421078,-4.85537945798201,-2.0516493689998,-2.29994607317811,-5.55233391225914,-2.92369194175906,-4.32113733438027,-2.38678066393013,-2.08297797571851,-1.3134559279693,-1.41767408879006,-0.792545955130203,-0.490499518493662,0.837144496638827,-0.0753462738071882,-2.31718404143151,-1.90628449067316,-0.476943401733732,-0.0482263777711838,-0.961855255938895,-0.634826605189567,0.315375485819565,0.245917560863397,0.0775179319726051,-1.92182802558405,0.398207328427474,-1.04558519299058,-2.56542603376198,-1.95761934196174,-2.87545008390704,-3.09343860496875,-2.80747358247374,-3.18464583080659,-2.38504822877336,-2.02593935206255,-2.49568558829309,-2.46512209770793,-2.30710936942842,-3.22897169523874,-2.23455704433376,-2.61529715195417,-1.43195950574625,-1.60798209245254,-0.258841224427131,0.527917128091413,1.05677634665472,0.495690955441041,0.367062989396445,0.639227510048809,0.201767626349506,-1.81116322823472,-1.58346332478985,-1.62743419044704,-0.24743987640064,-0.246203153622075,-0.467511384301014,-1.29255906405104,-0.227390412310078,-0.065514416113551,-0.66251997367594,-1.00402526489826,-0.167009049679526,-4.16928579980701,-3.35078118706519
15,OTU_521,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,eubacterium sp.,-2.74197538569272,-2.96103294096211,-2.62723525775206,1.18482099641554,-0.0531817931194301,1.28474511162759,2.02513904290562,-0.243350378054911,0.0928930282198106,-2.82000486743926,-2.66387015249037,0.984361411581106,0.710341890992339,1.51711581272413,1.71115338357531,-2.4552561971483,-1.92868876319157,-2.60580573990765,-3.93327371887564,-2.46698643223978,-2.17850612271619,-1.63650254979817,-3.57673247583929,-2.51843592710192,-1.66451193319226,-2.67518905085297,-3.65653782831326,-3.55850770657972,-2.76387033494796,-3.03565801214135,-3.07438761111259,-2.10643532650173,-2.44187011329544,-2.13781934876774,-0.45469778562784,2.04568375019004,1.13561871510755,-3.81815640440463,-5.52086127320328,-0.255298523474586,1.06881251665482,0.165022186129833,-0.766087329433766,0.95278009635552,0.800588395224862,0.309987380029719,-2.46909694302231,0.353681422562049,-0.942144634056936,-2.69428953534174,-1.58806414732561,-3.08542903989497,-2.28203956266555,-3.8230485827363,-2.54888359430304,-2.59631274819806,-2.95373609807512,-2.49568558829309,-3.72029206562302,-2.30710936942842,-5.58430806339934,-5.8025797450073,-5.86985618868305,-1.83064497863476,-3.1535076868891,-0.327526523013831,1.58171561803155,2.34654748536436,1.51997476324019,1.11442739835255,1.54076835527118,1.20934459442013,-1.61734642949088,-2.26403650135725,-1.68722790850957,0.297256853695626,0.822274053830681,0.262864138613671,-1.53100883063441,-0.440299512908878,-0.223310744581386,-1.18493839792943,-1.11867685865261,-0.382552435189132,-3.58149913490489,-2.97314945037196
16,OTU_9,4,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,eubacterium sp.,0.807273246088229,1.2483845410501,1.01991654694328,4.90242027740544,3.88997389867223,4.96673856222489,5.59227621021051,3.58878395803173,3.74899887384445,1.22056186754904,1.21201511325567,4.939999189413,4.64927178544844,5.12633625751239,5.29463763543719,1.5558383263771,1.47727392565599,1.64936525157093,1.74880751459074,1.50862558291973,1.85488813820186,1.72801714992835,1.77792065692472,2.09940268710895,1.74370088062824,1.50232629548103,0.944392872426368,0.871166384829319,0.900811764023667,1.02890072101078,0.387817943434931,1.58449361785975,1.39047260864752,1.34879785322098,3.46668646097862,5.76358401165548,4.9153463102412,-0.799500218800776,-0.239005449100737,3.49135051281314,4.84426198379269,4.00195448325287,3.09955157817439,4.71393453757189,4.62211568780464,4.17854866729506,1.98141614714958,4.51177658834448,3.4026156201888,1.35796173856902,2.32520982250602,0.770301153122962,1.06334100321297,0.751371648476527,0.911075443672261,0.856245375142693,0.819123367889714,1.14487486239735,0.613765209393859,0.926609743172652,0.64362827785467,0.829186936508035,0.353008503273893,1.8690291980031,1.25177224540431,3.29117105705682,5.29735773450266,5.93723900481606,5.33172213200443,4.87514717782131,5.29215520209815,4.94153039228056,2.09094268175569,1.77869527405632,2.68776300237101,4.2670357064483,4.56926915866714,4.28136904103977,2.72931991170466,3.52028625572022,3.64591760887228,2.7877012153745,2.71104681218654,3.48755285925572,0.681180742136423,1.33684055081824
17,OTU_25,4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Nitrospirillum,azospirillum amazonense,-4.75441407822239,-6.04463446304252,-4.01994868472309,-0.441869638320085,-1.444213910787,-0.539892251268554,0.254338143732854,-1.75501125037466,-1.5469480070497,-4.47834057884965,-4.54534566031246,0.173810375224454,-0.266205551593236,-1.04135217744438,-1.04646164051036,-6.02522838875602,-3.05571407661933,-3.23360347486895,-3.93327371887564,-2.73833425460413,-3.37907575734954,-4.9264706180847,-3.57673247583929,-2.51843592710192,-2.6917466844722,-2.67518905085297,-3.04145960939916,-4.14430342059794,-3.76199787240644,-2.76986589860892,-3.54707245179459,-5.5477302558155,-5.6880168008512,-5.86699517797453,-2.78420605612036,-0.64705424744212,-1.17717768475611,-4.68806026175716,-5.52086127320328,-3.02311094255563,-1.03589936978076,-1.69895704585339,-2.60865741248383,-1.69903763237162,-1.35553222189326,-2.01343393775971,-3.77298518438571,-1.82101602910466,-2.90729949914902,-4.43845413250677,-3.59116264857023,-4.2925945892172,-2.82130393710468,-3.45824046743217,-3.18464583080659,-3.81952671453281,-3.89938474441002,-5.37018675358347,-5.52906473200615,-5.29547913258127,-5.58430806339934,-5.8025797450073,-4.08116183025691,-5.72925257332131,-3.1535076868891,-1.91868106332845,0.0941320358523221,-0.0647747463061208,-0.446537982197114,-1.57867360826311,-1.34757115212949,-1.72011989235849,-3.74560797910803,-4.50607839306826,-5.94742657699091,-1.45628375806128,-1.10399089799366,-1.15378378363603,-3.80987557952183,-2.75936241804301,-2.64935610529607,-3.13423302188573,-3.53914256841436,-2.62139961164968,-4.680111423573,-3.35078118706519
18,OTU_548,5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,pleomorphomonas oryzae,-3.52168543166326,-2.17587307447448,-2.74081991612375,-2.2756214509541,-3.42885655107464,-2.78576657956951,-2.21037504134297,-3.25028222573223,-2.87604271557251,-2.99663329535848,-2.1904638919287,-1.4728569444676,-1.87275553157776,-1.72752495984458,-2.33603806619603,-1.95575713201337,-1.60982930015201,-0.914009713248925,-0.620583628455003,-1.25015057520902,0.199713422475846,-0.0328165551425004,0.265196034558199,-1.48640692322753,-0.486775632367689,-0.408070032205462,-1.03571580950405,-0.898239934082718,-0.990004876855086,-0.606284253606407,-1.2084849664252,-0.775935605446969,-0.808931019861769,-1.05534499096995,-1.42573236146362,-1.7837645304866,-1.65246142869387,-0.679263169569631,-1.03980679593265,-1.59623949292642,-1.37911340559868,-1.30395542377969,-1.97448720712767,-1.84252617300502,-2.71242686130933,-2.51436557752893,-1.92182802558405,-2.3785334321077,-2.74576348166747,-2.17093816176723,-2.33298728561151,-0.582739715160182,-1.02900879220086,-0.853148088861082,0.539238192634702,0.222743012706714,0.407560637523696,0.0895356863998806,0.591590359846257,0.307489871411346,-0.327680343824741,-1.00215100882925,-0.703030512427739,-0.926590879520876,-0.612978595775088,-1.10482301101243,-1.33432728569429,-2.38649205417116,-1.43864137410916,-1.4261226709452,-1.60956175852429,-1.38274107857349,-0.627271774936431,-1.76325740052443,-1.5710149377639,-0.936214112042229,-0.83501591773982,-1.55242105061687,-1.22423031726887,-1.36928056744002,-1.82112909465112,-1.76180044772341,-1.31984362447531,-1.66127539921457,-1.80843179868899,-1.40992192141859
19,OTU_259,5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,pleomorphomonas oryzae,-0.226646058705779,-0.142969157299005,-0.270535875183687,-0.797187877624309,-0.638809672229902,-0.145788321723907,-0.339662285371118,-0.272281584083871,-0.194312687790928,-0.0849954392147758,0.15403786960077,0.609144297306919,-0.0176681370531808,0.992136479974386,0.61951598908837,1.21407948959215,1.34988678085555,0.384033047506128,0.687216452810795,0.652114706750757,1.4844852883073,1.66799302439962,1.54422576132661,0.679739708019825,0.422655817076983,1.04009761689284,0.334528866721513,0.29391549369734,0.275404012787234,1.70813851465557,1.32754129909887,1.59051293400917,1.47319181831157,1.32126842882793,1.1110949314834,1.01389139809492,0.49110715480715,1.06916823313525,1.6937147225971,0.894767606066093,1.57478000564753,0.74646426099257,1.07720774612747,1.27136797582159,0.427904890146673,0.660416010110261,1.36844909596523,0.460122531303792,0.437296035885566,0.575523134672979,0.183754836534111,1.88920623121722,1.82463889737164,1.89359576884385,3.64466698924101,3.41831886359873,3.40003371083923,3.09304971399467,3.04019837345443,3.38117177791055,1.72827401427101,2.10664104186603,1.95887693867182,1.88107153276397,2.05966888404103,1.92113131516895,0.852854381346004,0.816738668887398,1.48029035680744,1.47865319179378,1.40050346528677,1.47307901034803,1.26431402005911,1.2714826147555,1.55959882879805,1.38978120630562,1.25377289715758,1.01252303944513,1.53960063555711,1.45921789830528,1.04554863588715,1.32788455903905,1.51448123567542,1.33641603414839,0.990918264611391,0.773031454671362
20,OTU_4,5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,pleomorphomonas oryzae,3.59979637687377,3.77377077218887,3.58771183050012,3.1205478488276,3.25543769321446,3.4996080475882,3.44756148817043,3.52259947105503,3.47371993333741,3.78241445973268,4.13809569595108,4.40497909305494,3.83636798247863,4.6976504525699,4.33405057670922,5.05628888101865,5.2227530320532,4.16061087650831,4.45298414521113,4.19201876756471,5.16670942090287,5.28733723850536,5.27767940867292,4.63632201675523,4.36630765340842,4.72713234675643,4.16659423320846,4.07446412778525,4.08913926506483,5.34163416312194,5.18579502673383,5.43674733575831,5.18627366147177,5.22266995906939,4.92202799049441,4.83215827984768,4.23827326629014,5.25733643608555,5.6618610672399,4.630152217418,5.04284313185036,4.5113609705526,4.77525457559269,4.96946494388751,4.21639426883398,4.49482989992067,5.13741255579472,4.35043613143963,4.51605557059318,4.65512213970218,4.27339192412412,5.73639910278204,5.5803832286609,5.65313006940382,7.08908442403288,6.93251681737564,6.90534452227693,6.82981272725889,6.74651739621204,7.13210945599693,6.09496455207368,5.92399403598728,6.01793605832259,5.73039444398973,5.92636600788923,5.68798259610139,4.68778051233565,4.4917594329749,5.21933113876271,5.22598228578929,5.10925726335186,5.25160744064577,5.10871398398202,5.01052635824586,5.26405887003184,5.01885643310731,4.98987780963694,4.67857682165628,5.30794975045591,5.10449309862126,4.80141522259434,5.07221405209961,5.2685727089556,5.08063869602483,5.11647739381503,4.85353329636052
21,OTU_565,6,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,opitutus spp.,-1.32116508606269,-0.498472693345922,-0.211296421641038,-0.838668282623723,-1.21110308585513,-0.879256820172364,-0.859881556137679,-1.23051304230309,-1.26110955258553,-1.49759573290544,-1.07977009115128,-1.07997452456641,-1.235705473734,-0.416014958780767,-1.07528937563159,-0.868601164067838,-0.796279169169081,-2.87122677036657,-2.22203577720277,-2.46698643223978,-2.80583723590494,-2.55709150739511,-2.38865606421078,-1.87480599329282,-1.66451193319226,-1.81397350771888,-1.99849902357534,-2.26103812398004,-2.18205208940222,-0.109334590865545,-0.39609264166845,-0.405897404054738,-0.808931019861769,-0.428530235931341,-0.566194079250048,-1.12355526126452,-1.69123282702689,-0.571943769822617,0.511168517309243,-0.375885591349348,-0.780859044475251,-0.707427831350337,-0.692364672352709,-1.12507847322336,-0.977323063148331,-0.543421270459175,-1.31046336534673,-0.97277518597781,-1.34510667155879,-1.20400210763855,-0.797364938657502,-1.58028965602469,-1.60269379533488,-0.853148088861082,-0.620140869481346,-0.667552185629806,-0.832808435839071,-0.64773236628206,-0.944545343247834,-0.880288644695564,-0.682123699188691,-0.466587987168442,-1.11991348385091,0.0109945693009283,-0.0805858932357655,-0.0662273372494244,-1.04945960236145,-0.976323770518682,-0.732561554836506,-1.05266333995709,-0.952822143312122,-1.14819578601166,-1.31547867122648,-0.983095665552344,-1.68722790850957,-1.19147980528299,-0.744868999040845,-1.40119088178231,-0.757720597365148,-0.711153546175746,-0.393723942534812,-0.821447377767304,-0.332686505624768,-0.613442847919281,-1.06919351092878,-0.864890464305793
22,OTU_409,6,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,opitutus spp.,0.957308866295885,1.55693930933242,1.56017925965043,1.00094314787981,0.446705646038724,1.16141409440395,1.42973527376714,0.54406172568217,0.943444582355863,0.0243745041908925,0.332423931434032,0.602060235833553,0.808119764642589,1.63910098804673,1.01564393711157,0.800683387823672,0.913250736222115,-1.2119100947887,-0.677219404671463,-0.849574772152297,0.0357651398633054,0.0372899277030552,-0.375291856592431,0.642151127692339,-0.0210535378543231,0.0099574952581305,-0.743050510551678,-0.652144873868769,-0.510021861524871,1.84653353897724,1.32291497714975,1.778686214709,1.32915701816954,1.55426051353048,1.28179583094693,0.886051168146071,0.477641684712768,1.30084490352526,2.49557872759834,1.81887990409299,1.53114513989294,1.18882976029969,1.05475429335194,0.849597039411534,1.00030498971495,0.99513651498776,0.412180315434856,0.571078625424573,0.360188556176214,0.44740755679627,0.595561509804235,0.479780480266834,0.11619653655768,0.966976578082921,1.05540673788319,1.35130201329433,1.42311543742106,1.12823269976449,0.635458983480083,0.588435058651942,-0.0665197698830893,0.956862155572003,-0.102082844597744,1.80007213387952,1.92356327328792,1.89836250445609,1.02255625984828,1.04745469663928,1.45439001837515,0.98100416913489,0.81817864498452,0.708252882547807,0.311967567464137,0.58378475994891,0.402908255667587,0.962498402906706,1.16207824724609,1.06153742300503,1.16517370304761,1.09997161926327,1.46991629694349,1.0295771330167,1.60217251794949,1.38598266525294,0.376134381775306,0.467064852233925
23,OTU_2,6,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,opitutus spp.,4.80769719662231,5.42057307869242,5.53564761274545,4.95158204983599,4.58788888411667,5.00941761245852,5.16552753613427,4.57863279943574,4.64835751541165,4.19799583023041,4.69007202685533,4.68621167885673,4.73809556638974,5.44444296864074,4.82134913765048,4.92466395113648,5.03846706516377,3.01064703055485,3.44676568342797,3.206101169026,4.06833539180618,3.87378426476654,3.57649755044721,4.23124740170067,3.80868540359442,4.15054480323453,3.36357565471442,3.38821748236785,3.37532673698538,5.75846705430854,5.45166026110907,5.7272732699102,5.33670235376687,5.547520622072,5.2350034622958,4.80239381273741,4.35542175374278,5.5922360094804,6.51993151792273,5.66318530993059,5.34272349006516,5.13797628213702,4.94769870251288,4.8121248998192,4.92546494322399,4.98317240643049,4.40930429231981,4.90499277472808,4.44749036251716,4.73570704754143,4.82212798335664,4.64055894882586,4.14000216446232,4.81107270265129,4.84716085935534,5.1460850912591,5.10413180745868,4.93714949525351,4.65277342607517,4.77481259686572,4.73948336315258,5.04354443145951,4.445400665252,5.85163028239564,5.83196031876946,5.8908887914923,4.98529611513821,5.02383278145,5.29148917839204,4.9084234659719,4.76638073672934,4.64583342953402,4.47541224126639,4.58531115215435,4.43387726501026,4.83354434772081,4.94573751098433,4.96873524438841,5.24771051082323,5.08274729544386,5.4123315759057,4.96003378158562,5.44103041923459,5.28148880154965,4.64233665051825,4.83293277666786
24,OTU_41,6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Pleomorphomonas,pleomorphomonas oryzae,-1.95751951331521,-1.43971122285234,-1.32315894857093,-0.999112399705996,-1.48243829844287,-1.08701560517208,-0.38712650483968,-1.6334114850571,-1.66381050674542,-2.22692981613054,-1.7665223670493,-0.66389610602184,-0.994509111234174,-0.321045283462159,-0.363183894896753,-0.961129686703321,-0.981929515905425,-2.07555932801876,-2.36886625385405,-2.73833425460413,-1.79597883768365,-2.08439932284035,-1.26191676522318,-1.87480599329282,-2.6917466844722,-1.04632016997871,-2.38975816849323,-2.14670135848549,-2.37618006424268,-0.814226148299735,-0.80603266270284,-0.950199677361754,-0.836118795172326,-0.547778442341889,-0.963152143641539,0.28816740405284,-0.927416716164235,-0.666753983129368,0.37176660255863,-0.629846900776537,-0.615266812309517,-1.82803738732072,-1.1132101004527,-0.255702383607283,-1.22324477598634,-1.01136948650032,-1.19085727282905,-0.527835636604294,-1.48282674507932,-1.37234788937341,-1.44441483202588,-1.52972242734846,-1.75453097131123,-1.45418638528752,-0.491970132156449,-0.509750159311126,-0.304105721142028,-0.868655054519808,-0.944545343247834,-0.807044777950442,-1.36786801392704,-1.24107206418082,-1.11991348385091,-0.666122535276873,-0.612978595775088,-0.219786166643137,-0.202566746745473,-0.299054959390187,0.0325315562544448,-0.31512682215291,-0.0718186022354947,-0.139418280078305,-1.65322051569547,-1.39640532716941,-1.41866164152941,-0.662069424904449,-0.481189619284336,-1.04979444841195,-0.844201808832802,-0.844037688570114,-0.620229573024223,-0.848305281201462,-0.514289113353636,-0.692217705507428,-1.06919351092878,-1.44341584307211
25,OTU_284,7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia,escherichia spp.,-0.818050965577351,0.378107109589112,0.273054929705657,0.305176485921002,-0.407867809607692,-0.923513477988638,-0.649649385049003,-1.59595601700798,-1.94873604473936,-2.14123394568297,-2.11774832590081,-0.129770672560943,0.663202151097562,-1.32670404163643,-1.44215376824154,-1.33956743736604,-0.486534347292581,0.462911900837222,0.882699196275676,0.468127808511912,1.021481889144,1.03615736816067,0.922519343975625,0.938348613498518,0.813208610201363,0.7457267787508,0.172961200682487,-0.307091645129033,-0.117539892546089,0.845830744183571,0.585466864733595,0.3170172491318,0.767048672379988,0.535388934115514,-0.0310480471429395,-0.837888167579259,-1.08681349471451,-1.7064168396891,-0.286012413116442,-0.861168377530569,0.503217386161404,1.69218683406398,-0.54914216970594,-0.752296296896893,-0.84161770966962,-1.04820415790995,-0.687760588570717,-0.644301919449723,-1.48282674507932,-0.515060806765811,-0.666230423232718,1.08206329671197,0.455560425789158,0.625767437646209,-0.183830870554515,-0.323790539867744,0.127873998301641,-0.349936112609723,-0.491537137458773,-0.674919151091527,-0.489279780717632,-1.00215100882925,-0.76152545748584,-0.523865478020089,-0.688483014775667,-0.744976537968713,-0.905420821387898,-1.86925242150555,-1.02453594996649,-2.19753929538844,-2.68523381070975,-2.53115982479252,-2.62325631460791,-2.78534004746567,-2.36635434367189,0.0104217355107075,0.980014053300206,1.20603235523225,-1.53100883063441,-0.937056392319501,-1.62952463765707,-1.32812588004161,-1.45199735118495,-1.26000324466094,-0.815879081981205,-1.55120538974472
26,OTU_584,7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,bacteroides spp.,-1.40287812134047,-1.81459494351743,-1.41464858275748,-1.79088334213708,-1.74873210593697,-0.985744394821435,-0.821628535793716,0.0857578898343192,0.219983983270883,0.490214900848218,1.07785875950808,-0.567812768304637,-0.679569600821313,0.241421145480912,0.25015766648669,1.68930596485812,2.39159889102963,-1.94700779927556,-2.5410287233253,-1.79885205481395,-1.96906203267411,-1.52286755415388,-2.65227140064991,-2.51843592710192,-1.66451193319226,-1.63796294090855,-3.04145960939916,-2.7126343847535,-2.9356766926465,-5.4820159092668,-3.28305736047753,-2.76806136864723,-2.31321608384249,-1.45675113518216,-1.6699628474598,-2.2061922370013,-0.313736728277858,-1.03895134272088,-1.31246435977928,-0.810425013523866,-2.05513701128999,-1.58464968810623,-0.932161281515325,-0.0769706282977296,0.468660025757737,-0.146687014825731,1.04848144115837,0.403997092405486,-0.355221213847601,0.906346620775659,0.643130185326025,-2.11633157693072,-2.43163177797581,-2.6595265573477,-1.66867407811888,-1.71609101613727,-2.02593935206255,-0.599365783433296,-0.596176826990678,-0.193205941199057,-2.19568870624533,-1.07562639499883,-0.960853462053685,-1.37860861139481,-1.27623521174258,-2.34801088370819,-0.424804442250651,-0.482976750873469,-0.752231620898389,1.1188783834305,1.027276733878,1.17751062718413,1.72958301537974,1.47245137975506,1.66634152625512,0.0447931123550926,-0.70267047471838,-0.223889718584928,1.7592895648365,1.36431442038232,1.38378696537205,2.22092175903262,1.72374051840939,1.57744385383591,2.08261808335888,1.608895502604
