,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,13.832363074762634,59.053786491375504
1,13.447900707271918,59.10001092570083
2,11.038141232252201,56.40766752923434
3,7.546129882309887,63.27119577854467
4,5.196152422706633,100.0
5,4.095636430901284,93.19020985625451
6,4.010662829635484,89.36342407233172
