"","D_start_200A","D_start_200B","D_start_200C","D_011A","D_011B","D_003A","D_003B","D_005A","D_005B","D_007A","D_007B","LF_start_100A","LF_start_100B","LF_start_100C","LF_start_200A","LF_start_200B","LF_start_200B2","LF_start_200C","LF_start_200C2","LF_start_050A","LF_start_050B","LF_start_050B2","LF_000B","LF_011A","LF_011B","LF_003A","LF_003B","LF_005A","LF_005B","LF_007A","LF_007B","FD_004A","FD_010A","FD_015A","FD_004B","FD_010B","FD_015B","FD_004C","FD_010C","FD_015C","LFa_000A","LFa_000B","LFa_011A","LFa_011B","LFa_003A","LFa_003B","LFa_003C","LFa_005A","LFa_005B","LFa_005C","LFa_007A","LFa_007B","LFa_007C","F_000D","F_005D","Fa_005D","Fn_005D","F_007D","Fa_007D","Fn_007D","Fa_000D","F_011D","Fa_011D","Fn_000D","F_014D","F_014E","Fa_014D","Fa_014E","Fn_014D","Fn_014E","F_003D","Fa_003D","Fn_003D"
"OTU_138",-4.68645313992736,-4.56258521339532,-3.05273005824419,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,3.25266624547161,3.60007486176484,3.83419854815482,2.29426334971323,2.32538581250521,3.85282128549358,1.7313999580085,3.42159547165655,3.44376716885333,4.1828413839365,3.38471142705856,3.15744965854881,2.70268150824887,2.62005880562117,2.5493240496275,1.91484434096895,2.29105277252338,2.66647142626706,2.1417227014306,1.83322836159924,-0.847277389652975,-0.418341127181148,-1.02538921387602,-0.835968463082354,-0.257398438019456,-1.3998626042794,-0.842991367361111,-0.670765172923287,-1.44344830119233,2.63232477785468,2.50088465681949,1.52196872050841,1.34201765132033,2.21139608841453,1.9710706272472,1.68889841254719,2.76913477565285,1.94547343604738,2.11255506821605,2.67364252451998,3.15705522060849,2.12975332312428,1.65303187090284,2.5217358794264,1.4775534361844,1.96833984582295,1.62929469822316,0.430737665488634,1.72913318040984,1.56921237902522,2.7894236061161,0.874474808751613,1.60652804411316,1.70672130186549,1.83781429198042,1.34577172873657,2.34198719741647,2.43731919322537,2.70964657333286,1.73887953702138,1.50798704148605,1.52101629164941
"OTU_139",2.39824085097424,2.64879414898466,2.71775786248549,2.49612660799197,1.43545559863485,2.60351398615057,2.22706546905508,2.36634699351288,1.64994931247456,2.2592463739749,1.92933856016884,3.95118495431953,3.94632915403423,4.26579377506723,2.63161358534346,2.57439897618942,4.14321852616624,2.5174659963543,4.11605498816887,3.93231613457711,3.5178273737135,3.84113989485324,4.1721256710779,4.52486972322701,4.23749013012914,3.93315718717249,3.60136244479607,4.01983854156985,4.4019261166168,3.78889040656813,3.84400109888074,1.12734552874071,1.45982459283809,0.723239657664288,1.16565509864691,1.00797413416568,0.771881106763652,1.06321892148588,1.12329802978688,0.870515238836655,3.78525711195902,3.61980495702532,2.70275223846367,2.84815989534729,3.17516722939021,3.3658038019286,3.10331912107163,3.8987589936804,3.15758009873324,3.32430145723758,3.50480444865111,3.98047619369093,3.03793969119062,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-3.97649127912696,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-4.78919325546734,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_146",-0.311911155697647,-0.245652353744774,-0.146880598800868,0.583022371136866,0.316485630602841,-0.149743584198868,-0.732846343374322,-0.518752916817125,-0.649862488313724,0.15292023246702,0.466203937108924,3.6563724617136,3.8436807332549,3.26085423643885,5.48783561680456,5.47691964478527,3.33935776807986,4.98733848679179,3.54770821669903,3.85485586896163,4.66285123304845,3.72913103379783,4.79599859640262,4.86627459737597,4.8325172406408,4.99927900848551,4.94286021611256,4.86587110002107,4.9420392360183,4.94652375923232,4.82330901491449,1.30174239657375,1.27486387013728,1.43497355175843,1.27774435458808,1.27279537319819,0.785630235661659,1.31607666155508,1.34621138847633,1.51296441922501,4.08237059019874,3.93323349600178,3.97905372061055,4.15058497897162,3.90250961613684,4.12105744232105,3.90689858951536,4.68445725454998,4.31007166137905,4.43171715453466,4.74111748331693,4.53154262575447,4.27303267185164,2.05751760551172,1.86926634231441,1.61062133457388,1.17475888166561,0.823964975580767,0.895963377005478,1.60704443089694,1.59655134694576,2.57710518520856,1.29471174015504,1.13877858757166,2.15725884026851,2.30670820288411,2.12078692004925,0.97972404714969,0.0372202333758063,1.75578899263647,1.35525833582304,0.906057487008201,0.43424630734072
"OTU_148",0.400732150531868,0.721381944578996,0.582695867826069,0.967038429655011,0.527642441874767,-0.22921643779122,-0.122733314764597,0.457445683960116,0.134785043851489,0.757448576413855,0.93120059148527,4.40511622941777,4.602796696913,4.71006467219371,6.2795156549423,6.29619911949925,4.25266402206401,5.87746752000914,4.53158098083307,4.56392372871131,5.34955064148685,4.40192509900227,5.42033365160182,5.57001652002889,5.59618029800713,5.55552205953239,5.57191681354554,5.47752138474407,5.58185039905625,5.6227714415544,5.44951985997696,2.3887032373984,2.18029224713229,2.33649724891284,2.13486718567176,2.17888792789771,1.81612978507987,2.27525361327195,2.21710394828125,2.18586773025063,4.58854463936801,4.50173966470901,4.84679660243787,4.99301926206584,4.55157685867599,4.74668643501949,4.63142809666421,5.51031942896295,5.10370695578315,5.15595741341745,5.54635488081608,5.37170019591889,5.13729917132533,2.1374095551692,2.39411786992595,1.32402041468455,1.96833984582295,1.7342058164646,1.55349200182623,1.80295979862894,1.85633925606263,2.87102114654373,1.61492372133385,1.82891907393354,2.68506122170811,2.17344114063249,2.90307395523904,2.07541040041362,1.30649654502738,2.66090813384815,1.86937441077867,1.05888810830184,1.52101629164941
"OTU_159",3.35933785594137,3.27531556844921,2.902821737662,4.32634000167685,4.01728688719513,4.01749142620913,4.05814135404691,3.93730410578655,3.35572242641494,4.07623558405133,3.71415352186172,-3.42315390604196,-3.39546750082478,-3.11532545459527,-1.65773851352702,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-1.43367064807842,-3.48488268151464,-2.14674119226366,-3.24571049830379,-1.81835497608661,-3.23841142045204,-3.22381018937939,-2.15351018670028,-2.11293601248189,-3.29411583028045,1.51431349920494,2.47774494442761,2.0094333010824,1.6467065219411,2.54137667788802,1.98600367768784,1.80976481713583,2.57971612802541,2.48020313937698,-2.31787649405203,-4.14830317139193,-2.16657587317682,-3.52260055668995,-1.685492195225,-2.33267722214709,-2.2415740076125,-2.88887270606992,-4.0692430862221,-2.26083741535356,-3.8596445666336,-3.91583249092071,-3.50062623458645,2.90369500614156,2.7203018712688,2.68603746123654,3.73142572769064,1.51207312548259,2.16066775750711,3.00079475998687,2.24727827058821,1.42717130694885,2.25506204852172,6.23204947233253,1.60705649037495,2.66032794367842,0.313385831947601,0.381753092761081,1.29171507891277,1.54511153670485,2.12951236757692,1.30843974351643,3.56135665376259
"OTU_161",6.0439850587778,5.73154555562823,5.45844620064914,6.70791177768522,6.15581674599069,6.52534927522063,6.37491540315387,6.44075277955431,6.02350318486794,6.58458062951305,6.30901103149507,-1.99267207260955,-1.85375656261342,-0.552453133375231,-1.65773851352702,-1.80984558360041,-1.96563893462641,-1.52893159541521,-1.95165801226914,-1.74481899366521,-1.4158222283181,-2.28936085805855,-1.00051660365163,-3.24535348093177,-2.06111106850258,-3.17132090182939,-1.34542883038846,-3.22381018937939,-1.03482431326889,-1.21206652342778,-2.01931684779223,4.20671482729331,5.00044651379356,4.62361522147353,4.1473410662026,5.13749118362842,4.45899803287177,4.33122360968029,5.16153275821833,4.73592477701221,-1.70004642661195,-1.43032450456011,-1.01413134127814,-2.10260348859455,-1.685492195225,-1.00990024150274,-2.2415740076125,-2.33175602746523,-1.86236282454897,-1.65961947631297,-0.840216704177351,-1.14538946659363,-1.62876950909311,4.12477421528266,4.556373627804,4.30306203985608,5.70443485968959,3.52258835218651,4.06633814212245,5.0952678155925,4.17803966193497,3.38146837774565,4.37941675775748,8.19486724713944,3.39514684146165,4.00994105548939,2.55211677800972,3.06723206125449,4.08292691496787,4.35351748967313,3.99466064964429,3.58299289687577,5.4258509068549
"OTU_171",2.985270714789,3.21519117810395,3.2686513116237,2.27461128347462,2.33760904553448,2.36453363296579,2.07215540500742,2.57884166663874,2.3767344469633,2.15703774391143,2.16387424871669,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-2.15351018670028,-3.42550166035576,-3.29411583028045,1.89318020783251,2.31701621028607,1.61128268005035,1.97014191092148,1.95168370970157,1.36130909356147,1.94735254672525,2.11642188162348,1.70495510377666,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-2.2415740076125,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,2.46232926467387,0.565278845697609,1.03777806310724,0.773751654807279,-1.18747313167013,-0.249778893897174,-0.400603539082157,1.74653206867778,1.42717130694885,0.92538864004082,1.60652804411316,2.1870372386149,1.98582626799677,1.60247095822412,1.16585412623257,2.58457674715977,2.24245522670681,1.43929890173559,0.505198909267001,0.765660433153226
"OTU_176",7.78023358024932,7.96676136207663,7.96481268840378,7.55260877694296,7.3000048487118,6.76637174473312,6.76256814063139,7.91342351832016,7.86378680265142,7.92925092249545,7.81739216193449,9.02632150693751,9.03552753950676,9.2761085887015,9.03759476492081,9.12095007100787,8.80967856507875,9.29876618159689,8.85952573108467,8.94979684820443,8.78852017611918,8.95670391289801,8.56636455469647,9.27459150807788,9.31058710144018,9.35236258510644,9.30577803315553,9.26857095763744,9.21364487220242,9.08049745703289,9.23377788943501,7.13591483652472,6.57299197994607,6.8279436813202,7.25484281593396,6.48029377909022,7.14358554332182,7.25996236512695,6.43418557341543,6.76358949668598,5.62677728898483,6.72811413282977,9.09335439747824,9.00470511391284,9.16255398504334,9.07282395284359,8.94663510939432,7.29777089845559,7.90074232457336,7.97628085942167,8.36919042044404,8.31860048437968,9.03143030658181,6.39178249379802,6.30392609439012,6.16914547617801,7.58579266686822,6.65052758618608,6.66465839614855,6.75891332894844,4.24702163666854,7.15731893518426,6.66517612813552,4.74922726224699,7.81082715806609,7.44330880685396,7.40745612679374,7.55026105250546,6.80625888565822,7.7221798129129,6.64087148154762,6.29272023624333,6.0097200492466
"OTU_194",-1.61225677429201,-1.40519897838205,-1.18117014289556,-0.505360741374774,-0.547977903289749,-1.09437016845529,-0.893423788242298,-1.14477437504987,-1.32452743630905,-1.05988003616926,-1.16058666242431,-1.99267207260955,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-2.14674119226366,-3.24571049830379,-3.17132090182939,-1.89827343661194,-3.22381018937939,-3.31488044097106,-2.11293601248189,-3.29411583028045,-1.92262693764051,-1.45217706900746,-1.36708267303863,-2.15105903603462,-1.39547030952556,-1.67815429139664,-2.87560141454818,-1.43191651476631,-1.387707599475,1.93413814765296,1.88817113657717,0.363271278725732,0.472491488396594,0.0328597737748364,-1.46687353434369,-0.871124623129644,0.563363508910699,0.384137249721903,0.331808722848168,0.568647352147238,0.813701627215533,-0.150659943015503,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-1.11117684996379,-3.8202598852156,-1.31248500554155,-3.9588326277724,-3.03648879345591,-3.34064900276718,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_197",0.829351345397551,1.48299135150412,1.46176323277214,1.18147186421309,1.9360832674512,1.76057398704103,1.84091771906767,1.30926327958159,1.59949402211794,1.47378775448829,1.5098164599702,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-2.11293601248189,-3.29411583028045,-0.188033230403187,1.19010253508108,1.33086198121611,0.203910636118168,1.12562047855318,1.10940878809391,0.428879354348979,1.23376629847388,1.51890894727963,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-3.97649127912696,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-4.78919325546734,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_199",-1.43766951066124,-1.72479963312707,-3.05273005824419,-0.932386622195622,-1.58062556757975,-1.9846150838431,-2.29917713142469,-2.01252142967054,-1.64645596050385,-1.62132564704427,-1.55022615074745,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-2.95453173347476,-1.90216827170825,-1.7614046897909,-3.29447652464989,-2.07510242326228,-1.85302651680589,-2.87560141454818,-1.88284338980461,-1.95638348546975,2.48938201483109,2.16676017756182,0.363271278725732,0.928274723584911,0.349870647026359,-0.0351095445455325,0.412867104134856,0.489875116778164,0.595470542026417,0.954264982211317,0.77768055164918,1.09917361320178,0.704129888850854,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-3.97649127912696,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-4.78919325546734,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_216",-2.09272988960716,-1.16338212675525,-1.45790909906448,-0.847326931646318,-0.84581107022433,-1.39814838692153,-1.41504128623555,-1.24645712711705,-2.12414690334705,-2.45351386474463,-1.16058666242431,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-2.09807390394126,-2.07934823101679,-2.0380664722417,-3.29447652464989,-1.89726562409636,-3.29854474201565,-3.23448564397601,-2.27674686797736,-1.95638348546975,2.31425632446884,2.26423036774261,0.616053435663577,0.680288564586887,0.0328597737748364,-0.0351095445455325,-0.0358215803407926,0.653634429746575,0.335928874087653,0.501581574770817,0.950483366813106,0.877688084488231,0.474434825606396,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-3.97649127912696,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-3.34064900276718,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_217",2.3002450042719,2.70643889100152,2.78408997396433,2.55484145861975,2.96604843774903,3.05223748032405,2.91220742411514,2.65522443314599,3.02954654570585,2.84736006373667,2.56118037562892,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-2.14674119226366,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,1.30812345516568,2.4868560023967,2.46618928727407,1.53019780825527,2.50711924121448,2.50136930574661,1.39495554689868,2.62378883349341,2.6573277267674,-2.31787649405203,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-2.2415740076125,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-3.97649127912696,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-4.78919325546734,-4.16417072028359,-3.7005062533619,-3.77877152031492,-3.60228093690946
"OTU_218",2.66386376317431,2.90677915247008,2.83328684608519,3.61042731396861,3.36540420238892,3.39010920452528,3.23128702967434,3.05320466649721,2.90137525246183,3.1599233511217,3.03511535745087,-1.42690021108341,-3.39546750082478,-0.552453133375231,-3.14197574831067,-1.80984558360041,-3.46404069857191,-1.52893159541521,-1.37331756849705,-1.15348159420251,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-1.19054489312355,-1.26359238151602,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,1.81201903104103,2.99128524008976,3.01521633153856,1.82783634571094,2.80019464732032,2.82745107134972,2.00850257554774,2.7619929798771,3.07053259781173,7.27965226844336,7.26106780447096,5.44944646746856,5.77730256208955,5.11070302246881,4.89664876675929,5.00356149494413,5.61595944746319,5.48506207359624,5.69420770106765,6.03118396270864,5.93261138581565,5.50714208038376,-4.17744296438428,-3.92891645389576,3.74044269747605,-3.54294585103537,-3.77594784632972,2.87863407882365,-3.80784729101932,5.30338878433272,-4.09245568383838,-0.261898097974514,-3.97649127912696,-3.8202598852156,-3.9855603046359,1.64675558672208,2.25824755925862,-2.14816272739499,-4.16417072028359,-3.7005062533619,4.16162273854435,-3.60228093690946
"OTU_219",3.39441812576558,3.61781832688011,3.4984724502878,4.16642002734511,3.72277490270559,4.10580842195843,3.74033766545128,3.69390432822055,3.54582998299584,3.8692728541776,3.81562109056276,-1.99267207260955,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-1.74481899366521,-1.95900707207448,-2.28936085805855,-3.48488268151464,-3.24535348093177,-1.19054489312355,-1.26359238151602,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,2.60177306567474,3.66621948055891,3.68764952678259,2.51158636531475,3.47827056459782,3.50340782620094,2.66881538872723,3.50834824139334,3.57241509573992,7.744895756216,7.75278116679815,6.15979924973751,6.40628917337668,5.66156379102176,5.44433143135917,5.52556714551382,6.29807410266536,6.04267969818475,6.24420570955903,6.68891591797659,6.57005085355574,6.06906014289052,-4.17744296438428,-3.92891645389576,4.15804617986821,-3.54294585103537,-3.77594784632972,3.82951798761747,-3.80784729101932,5.98752907826847,-4.09245568383838,0.0198565760410805,-3.97649127912696,-3.8202598852156,-3.9855603046359,2.44106607668268,3.6302330683945,-1.61957527837292,-2.6518801372703,-3.7005062533619,4.99957768200141,-3.60228093690946
"OTU_236",-1.61225677429201,-1.93341050024124,-1.0670615869414,-0.847326931646318,-0.161206108800465,-1.39814838692153,-1.08481277562511,-0.750424416563769,-1.0813851910918,-0.330381536940976,-0.539724918486392,2.39090162886606,2.38585256990439,2.20544519651642,3.14331643791239,3.19242895556332,2.10273731002669,3.22826823270038,2.26138076891228,2.99752525202453,2.88721839152202,2.78567076728745,2.70620939011161,3.11248878557633,2.72963028510052,2.99065775310912,3.06785780544564,2.77631044253861,2.82026126814805,2.31296944918125,2.91758914905527,0.261736073778295,-0.20376725688601,-0.727271175974765,-0.0953057454605624,-0.0446631730686855,-0.0665401930707397,-0.117130959818353,0.144384990767848,0.179886107660349,1.98167011789969,1.61803945248743,0.921610339123433,0.680288564586887,1.31687844157125,1.9710706272472,1.61408250618781,2.01245452360804,1.84148080077006,1.85293020681866,1.6592712463996,1.65594066525929,1.13173645759951,3.15482256901306,3.31837468954271,2.97874337237372,2.84144860389772,3.17802639759991,2.46083639707949,3.00079475998687,2.89671451789054,3.56369531402233,3.50646136433373,2.83860191712541,2.27139508806762,2.94768512491958,2.22321772747564,2.29552062179038,2.90527211765261,2.61370780521106,2.52496564303286,2.47424313146575,2.90283338145882
"OTU_238",-4.68645313992736,-4.56258521339532,-4.59212597680276,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,2.28026913870001,3.13078011875337,1.72804372613314,2.52622231443153,2.84662460668251,1.80745325301254,2.29796422286536,1.42003867213034,3.40471218933636,2.31866008975901,1.32009891709822,1.70672130186549,1.95082604054475,2.35952945912353,2.95078440574991,2.12268272965228,3.6216481936242,3.80950465801435,3.42325426987667,4.01696911292952
"OTU_251",-4.68645313992736,-4.56258521339532,-4.59212597680276,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-0.406061334111806,0.0140083897493657,0.234015522487978,-0.29852278236989,-1.18747313167013,-3.93457153813728,-0.789638171888923,-0.891565897164989,0.0528272825808482,-1.31431508284088,-3.97649127912696,0.06525831643334,-0.260991984568559,-1.41094492406549,-0.0834803946718683,1.07655671190199,-0.570395795983995,-3.7005062533619,-3.77877152031492,-1.10693989746673
"OTU_254",-4.68645313992736,-4.56258521339532,-4.59212597680276,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-0.804091400383658,0.132456546491158,-0.552453133375231,-0.248387193540857,-1.80984558360041,-1.96563893462641,-1.52893159541521,-1.37331756849705,-1.74481899366521,-3.23727531057926,-3.41791375085421,2.22385219967514,-2.14674119226366,-1.19054489312355,-0.647551503108986,-0.352637826366628,-0.984703151532795,-0.394170339281779,-1.56431107782842,-0.868258050443288,-2.58186423868582,-5.56054991200492,-5.16529435556958,-3.85220940551343,-5.69265532030672,-4.96462039871915,-3.7996460945789,-5.6439732524502,-5.11249620358556,1.35767554328181,1.03275460625097,-1.27296092948301,-0.535775340268565,-0.705754551271504,-1.00990024150274,-0.871124623129644,0.0887363533777386,-0.839943134912879,-0.348280838972949,-1.11175343449251,-0.761023470888729,-2.17882311898603,2.28026913870001,1.55672560326908,1.83311563283779,2.10757457420283,1.9158528982356,0.763571656179298,1.76672763104879,1.45170682552806,2.60304813375256,2.11427247101616,1.77778425219047,0.864713397964278,1.10704406963955,0.913160171740126,0.923625135638162,2.38381841336214,0.509716861379244,0.477017513993605,-0.840564607669664,0.215507712538288
"OTU_264",-4.68645313992736,-4.56258521339532,-4.59212597680276,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,1.97068436778928,2.96585454294359,1.97253866708015,2.33864854014432,2.70624339140929,2.08807846957817,1.93603382220885,1.67435085350496,1.34052416747478,1.22362192087274,1.54224023768421,1.83975532335176,1.71038414928372,1.94429915520088,2.59924357411094,2.63051069393837,2.38883359589044,3.78921062410055,3.43648969296136,3.72762870337795
"OTU_279",-1.43766951066124,-1.72479963312707,-3.05273005824419,-4.68751709588943,-4.91966641177553,-1.83660453753661,-1.91144805603532,-2.27421943696411,-3.07179182804145,-4.46016361479727,-3.13049709359475,2.53233699615514,2.6352208985191,1.77279029472987,2.63161358534346,2.87649304159041,2.16703687901948,2.63034372028111,1.42219444413878,1.89525153533714,2.39097357543323,2.35337327610612,2.56975048574136,2.59819093609959,1.97366935054102,3.43303343651537,3.40159983906869,2.41026305895626,2.62690834887239,2.21184377998819,2.2212718091924,-0.445742566441942,-2.07934823101679,-1.64732223855063,-1.29131995482419,-1.89726562409636,-0.406437409271504,-0.766956106159298,-1.54140062431491,-2.16893557910597,1.42062934594319,1.36761924956264,1.50374833229987,1.21303544568917,1.89632816940688,2.23889104336708,2.18892879063668,2.00689404643552,1.81931856604721,2.25743773619329,2.2143682984873,1.75090499164118,1.70618805140582,-4.17744296438428,-3.92891645389576,-4.11995337119984,-3.54294585103537,-3.77594784632972,-3.93457153813728,-3.80784729101932,-4.54096125294132,-4.09245568383838,-4.00673584666827,-1.11117684996379,-3.8202598852156,-3.9855603046359,-3.9588326277724,-4.45041450885296,-2.14816272739499,-4.16417072028359,-1.98024032571262,-3.77877152031492,-3.60228093690946
