,OTU,cluster,kingdom,phylum,class,order,family,genus,species,D_011A,D_011B,D_003A,D_003B,D_005A,D_005B,D_007A,D_007B,D_start_200A,D_start_200B,D_start_200C,merged_F_D_004A,merged_F_D_010A,merged_F_D_015A,merged_F_D_004B,merged_F_D_010B,merged_F_D_015B,merged_F_D_004C,merged_F_D_010C,merged_F_D_015C,F_000D,F_005D,F_007D,F_011D,F_014D,F_014E,F_003D,F_native_005D,F_native_007D,F_native_000D,F_native_014D,F_native_014E,F_native_003D,F_alien_005D,F_alien_007D,F_alien_000D,F_alien_011D,F_alien_014D,F_alien_014E,F_alien_003D,F_start_100A,F_start_100B,F_start_100C,F_start_200A,F_start_200B,F_start_200B2,F_start_200C,F_start_200C2,F_start_050A,F_start_050B,F_start_050B2,LF_alien_000A,LF_alien_000B,LF_alien_011A,LF_alien_011B,LF_alien_003A,LF_alien_003B,LF_alien_003C,LF_alien_005A,LF_alien_005B,LF_alien_005C,LF_alien_007A,LF_alien_007B,LF_alien_007C,LF_000B,LF_011A,LF_011B,LF_003A,LF_003B,LF_005A,LF_005B,LF_007A,LF_007B,F_000A
11,OTU_39,1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Unassigned,Unassigned,2.87507330864128,3.60381368186697,2.95550374121703,2.62030695489557,2.44675765868711,3.05745860637902,2.9141474274213,2.72410388888345,3.05397619989186,3.22990104270479,3.24868695655745,0.961972691353802,1.24041541343887,0.994993254057166,1.50587747681785,1.21287101938868,0.503544814203743,1.45227401167012,1.12329802978688,1.22869967344307,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-4.78919325546734,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-3.03648879345591,-3.77877152031492,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-1.96563893462641,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-2.17882311898603,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-4.17612431208767
12,OTU_124,1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned,1.33980538136044,2.06049035262024,1.61907754598966,1.13724375287454,0.965595648979579,1.64994931247456,1.51552633402346,1.40800445050672,1.66719182182439,1.64439285876984,1.95428193459784,-0.080444123552267,-0.160166771294517,-0.0400511664570935,-0.0278711505548319,-0.166805872126589,-1.18239590383565,0.273466120683159,-0.227944456363863,-0.422066986055396,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-4.78919325546734,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-4.45041450885296,-3.77877152031492,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-1.52893159541521,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-2.01931684779223,-1.99999044034555
13,OTU_138,1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-3.05273005824419,-0.847277389652975,-0.418341127181148,-1.02538921387602,-0.835968463082354,-0.257398438019456,-1.3998626042794,-0.842991367361111,-0.670765172923287,-1.44344830119233,1.65303187090284,2.5217358794264,1.62929469822316,2.7894236061161,1.70672130186549,1.83781429198042,1.73887953702138,1.96833984582295,1.72913318040984,1.60652804411316,2.43731919322537,2.70964657333286,1.52101629164941,1.4775534361844,0.430737665488634,1.56921237902522,0.874474808751613,1.34577172873657,2.34198719741647,1.50798704148605,3.25266624547161,3.60007486176484,3.83419854815482,2.29426334971323,2.32538581250521,3.85282128549358,1.7313999580085,3.42159547165655,3.44376716885333,4.1828413839365,3.38471142705856,2.63232477785468,2.50088465681949,1.52196872050841,1.34201765132033,2.21139608841453,1.9710706272472,1.68889841254719,2.76913477565285,1.94547343604738,2.11255506821605,2.67364252451998,3.15705522060849,2.12975332312428,3.15744965854881,2.70268150824887,2.62005880562117,2.5493240496275,1.91484434096895,2.29105277252338,2.66647142626706,2.1417227014306,1.83322836159924,3.06765929669149
14,OTU_58,1,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Unassigned,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-2.94092894893255,-2.62965822260992,-3.07179182804145,-4.46016361479727,-3.13049709359475,-3.05203035277282,-4.56258521339532,-2.47303753167417,1.3455776640019,0.972763214261176,0.660898061221941,1.51984714946111,1.30312361123822,0.135683441877995,1.34306687952273,1.61577448269578,1.060885354767,4.38302522981847,5.13912506029704,5.73117566355718,6.03583804877171,5.36639943664018,5.03119480301714,4.114477789946,5.31433718931256,5.79296564403296,4.25978157236051,4.85481068073219,4.21006660759162,4.68777594779218,4.59384821339147,5.58394712837976,4.45902694264134,6.38582011843621,5.23030927871816,3.88030083501775,4.28148643150642,2.97736061345431,3.03693493908773,3.17584767099282,5.14249480150401,5.0727638086182,4.03772139829597,5.43376699336764,4.50365898993145,4.52195366268326,2.36263933276057,4.53760895888495,4.55635870532675,4.53703853479113,4.60138269608165,4.1520430903975,3.64266590909013,4.60085659333552,3.76557317613568,5.8846907930317,5.99235565041544,5.78563932951335,5.34079617151104,5.58878042843783,5.31053161318297,6.25655451023786,5.9076755243313,5.83698327897553,4.71493148789971,5.12618668698237,6.16428777397853,5.72823046671619,5.93089168780491,6.23144051675823,2.96794481246069
15,OTU_23,1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned,-4.68751709588943,-3.43828709102386,-5.13468222167029,-3.53858967380218,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-3.05203035277282,-4.56258521339532,-4.59212597680276,1.72368421206179,1.330833124953,-0.0618979758682805,1.53703920250452,1.28300732786013,-0.661188587943416,1.53619145288935,1.86501611705017,-0.0911828357461051,5.01316903465203,3.18365823888141,3.48005815161138,4.46786992658079,2.09490202531961,2.66032794367842,3.15143905260066,3.31341718918295,3.814687415937,4.45079074378042,3.69630897014672,1.36579361574257,3.95500883180618,3.36794159363225,3.95927789322957,4.19823910023894,4.37627281919684,2.33806244648394,1.17711280209778,3.56001814777293,4.33152604052648,3.55183493188373,3.72510991447889,5.77379500207312,5.91594606912051,4.44236268825136,5.80429273027338,4.44143858206306,4.93492219847642,4.01969768986846,5.57784288152579,2.63232477785468,2.34235905126971,4.61047453121099,4.6580085839522,1.63305218006878,1.70624416936346,1.86068368741442,4.83962895467825,4.85744665421026,4.9282465818261,4.72758798343785,4.45312126706358,5.11810438030953,3.31209656773121,5.49001092017212,5.64358799429779,1.91415879789835,2.75649472789103,4.49405978851456,4.10358799617693,6.26290416747812,5.0106946868392,4.54157704943984
16,OTU_1,1,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,3.61889585233088,4.25583248156309,3.79624687597408,3.31066351525492,3.35231868972771,3.9689903395411,3.74538397465262,3.67819035321787,3.90205071092336,4.01171520209025,4.01387737088908,1.88963050906354,2.11084129700727,1.88511412977159,2.28436266637569,2.02041325941903,1.24758076118012,2.34444259754121,2.06593590856602,1.908999802687,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-4.78919325546734,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-3.03648879345591,-3.77877152031492,-3.42315390604196,-1.85375656261342,-0.552453133375231,-3.14197574831067,-1.80984558360041,-1.96563893462641,-2.95329610798293,-3.47987018329292,-3.38679395428159,-1.95900707207448,-2.28936085805855,-4.24819942420653,-4.14830317139193,-3.4466173053069,-2.10260348859455,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-1.94490097003856,-2.14674119226366,-2.06111106850258,-3.17132090182939,-1.89827343661194,-1.57660000246262,-3.31488044097106,-3.42550166035576,-3.29411583028045,-1.99999044034555
17,OTU_34,2,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Unassigned,Paludibacter,Unassigned,3.89473413488475,4.25053921255808,3.89105260400743,4.12753868712247,3.59501618019465,3.70550520824156,3.63682471678023,3.10245486507105,1.8856673823431,1.76626388294151,1.67057411091598,1.14995143349336,3.12121090589294,3.60874405070568,1.70601140187319,2.92042787498432,2.73854200287316,1.41580559767738,3.18342294481893,3.95267137120466,6.56735237222664,5.57705692096367,6.71241580436318,7.38931296924701,7.33242422825957,6.46454890518271,5.91542261584341,6.4204278083046,7.15336846031911,5.8958359861722,5.9180001647542,6.05514030051667,6.16396752882092,4.7565001914609,5.51544858399457,6.01423178930822,7.73566158650139,6.80986417943853,5.61673117603006,5.7959325474035,4.3301614382996,4.68565762547499,3.94290252769553,2.77923880757379,3.10300147814067,4.43722978518479,3.16081948996863,3.83276335869987,3.6092693532028,3.44264781045798,3.86297551643768,5.73823677603063,5.62229364465067,5.85652395975927,5.62850701947474,4.27505832873975,4.86675727122891,4.37452915929132,6.56123641999634,6.46236484858734,6.18490706664567,5.93496602715926,6.0566282218595,5.70619719153434,6.79954042951014,5.6349538780521,5.28777622523522,4.3477330727561,4.11417229201365,5.66318077743938,4.98875446758127,5.33118230405967,6.12454034288023,6.12995101395811
18,OTU_21,2,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,3.30053471500074,3.90736361262449,2.01542689414906,2.11031422845911,2.40874502795377,3.09128754831659,3.2152105941831,3.05277808419483,1.83838908141065,2.05349983442139,2.12313497674679,2.22994160414215,2.25290097324711,2.88723604003906,2.05080696458429,2.39334546641786,2.95693494513938,1.86129238228742,2.80411944216963,3.293117750157,5.06791411538596,4.3221259597408,5.15454708153358,5.37447700352879,4.83008862973816,4.83073288366627,3.82693025553043,4.55611100719586,4.81290716669279,4.23761365362928,4.47315653931621,4.36964932976131,3.76345174922168,4.35645138946523,4.92784709210157,4.28072763691369,5.26593926377274,4.82849829694618,4.5078464545876,4.01808679821068,4.6559197055521,3.08873843836809,1.77279029472987,4.64097913917301,4.61575965575105,4.3097976952834,4.98621466000744,4.60318219484375,5.44565054624124,0.777281691979166,3.98737974878522,4.11037696798953,3.94194546527599,5.47991223422897,4.90023954785229,3.88047550543286,4.62864622104815,4.25899964782182,5.65924639368526,5.39764007273344,5.37132004482882,5.31640114005359,5.43640609148016,5.33242706973666,5.83843476600337,5.98762862152524,5.46603789652676,4.7498982859894,4.91971204436965,5.2475960770774,5.17735401697378,5.29992118718133,5.49689187547948,4.83145328262818
19,OTU_264,3,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,1.97068436778928,2.96585454294359,2.70624339140929,1.34052416747478,1.83975532335176,1.71038414928372,3.78921062410055,2.33864854014432,1.93603382220885,1.54224023768421,2.63051069393837,2.38883359589044,3.72762870337795,1.97253866708015,2.08807846957817,1.67435085350496,1.22362192087274,1.94429915520088,2.59924357411094,3.43648969296136,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-0.485724597700587
20,OTU_238,3,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Uliginosibacterium,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,2.28026913870001,3.13078011875337,2.84662460668251,3.40471218933636,1.70672130186549,1.95082604054475,3.80950465801435,2.52622231443153,2.29796422286536,1.32009891709822,2.12268272965228,3.6216481936242,4.01696911292952,1.72804372613314,1.80745325301254,1.42003867213034,2.31866008975901,2.35952945912353,2.95078440574991,3.42325426987667,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,2.73258843882142
21,OTU_44,3,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-3.53858967380218,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,1.87558791322568,2.99114702388355,3.20126130934248,4.15344738694396,4.60907389453263,5.05064202505173,2.47853983200819,2.77702258910832,3.60935503023869,0.631947878324469,4.60505150471174,1.94555044918512,2.77897826777347,2.82473037989172,4.19100232551171,1.76947932657621,3.96539690909011,4.38274649103426,2.78591164941498,2.32613102186319,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-2.28936085805855,-4.24819942420653,-0.376715191265475,-2.16657587317682,-3.52260055668995,-1.0801501709558,-3.498897725255,-1.07753619011945,-2.88887270606992,-1.86236282454897,-4.00003886772774,-3.8596445666336,-1.77778568028549,-2.17882311898603,-3.48488268151464,-2.14674119226366,-3.24571049830379,-1.81835497608661,-1.89827343661194,-3.22381018937939,-3.31488044097106,-3.42550166035576,-3.29411583028045,-1.36525626537863
22,OTU_27,3,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Mangroviflexus,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,-5.28967296262207,-5.56054991200492,-5.16529435556958,-5.22542176182069,-5.69265532030672,-4.96462039871915,-5.22563853966183,-5.6439732524502,-5.11249620358556,7.17106344815371,7.89247353146048,8.24849387082401,6.39761597061888,7.35088498653759,7.51952999157003,8.37532407672733,8.04868550516397,7.9209339435334,6.61008140691187,5.92142063676064,6.57539824508067,8.10287584097774,7.81885558315783,8.12343894142184,6.96062740593331,7.27183813444499,7.66156795550671,6.09932210748395,8.27859925315689,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-3.56688576716975,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-2.09362275546952,-3.31488044097106,-3.42550166035576,-3.29411583028045,3.58709407394813
23,OTU_290,7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-3.07179182804145,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,2.16459548890803,0.144026053255735,-0.107077781739862,1.21859298598086,0.0641714400098214,1.52394354822717,1.39916048009579,0.516106886284063,-0.602553678459947,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-1.00871815120427,-3.54294585103537,-3.80784729101932,-3.97649127912696,-1.37764241911607,0.00509588544340112,-3.60228093690946,-4.11995337119984,-3.93457153813728,-1.28411139950062,-4.00673584666827,-3.9588326277724,-2.47298726475558,-3.77877152031492,4.88646653908769,5.13835620426809,4.685860204778,4.992253528365,5.23007702276396,4.42297692177724,5.20545617315676,4.00488846835221,4.26306144571442,4.78983314126563,4.58906805813218,3.45006068644183,3.36946598376681,3.82190371000862,3.98082611175172,4.25556462266251,4.44036253591538,4.52398418341583,4.4886580815678,4.20751758730187,4.55649379279702,4.6433140955949,3.9290559247062,3.95097019707447,4.60758258751395,4.8333347482981,4.67994237021882,5.53721038687771,5.5289429640186,4.64921204660441,4.69825313011131,4.73312432060048,4.60216054932735,-1.36525626537863
24,OTU_148,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned,oryzae,0.967038429655011,0.527642441874767,-0.22921643779122,-0.122733314764597,0.457445683960116,0.134785043851489,0.757448576413855,0.93120059148527,0.400732150531868,0.721381944578996,0.582695867826069,2.3887032373984,2.18029224713229,2.33649724891284,2.13486718567176,2.17888792789771,1.81612978507987,2.27525361327195,2.21710394828125,2.18586773025063,2.1374095551692,2.39411786992595,1.7342058164646,2.87102114654373,2.68506122170811,2.17344114063249,1.86937441077867,1.96833984582295,1.80295979862894,1.82891907393354,1.30649654502738,2.66090813384815,1.52101629164941,1.32402041468455,1.55349200182623,1.85633925606263,1.61492372133385,2.90307395523904,2.07541040041362,1.05888810830184,4.40511622941777,4.602796696913,4.71006467219371,6.2795156549423,6.29619911949925,4.25266402206401,5.87746752000914,4.53158098083307,4.56392372871131,5.34955064148685,4.40192509900227,4.58854463936801,4.50173966470901,4.84679660243787,4.99301926206584,4.55157685867599,4.74668643501949,4.63142809666421,5.51031942896295,5.10370695578315,5.15595741341745,5.54635488081608,5.37170019591889,5.13729917132533,5.42033365160182,5.57001652002889,5.59618029800713,5.55552205953239,5.57191681354554,5.47752138474407,5.58185039905625,5.6227714415544,5.44951985997696,1.9592633090978
25,OTU_146,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Unassigned,Unassigned,0.583022371136866,0.316485630602841,-0.149743584198868,-0.732846343374322,-0.518752916817125,-0.649862488313724,0.15292023246702,0.466203937108924,-0.311911155697647,-0.245652353744774,-0.146880598800868,1.30174239657375,1.27486387013728,1.43497355175843,1.27774435458808,1.27279537319819,0.785630235661659,1.31607666155508,1.34621138847633,1.51296441922501,2.05751760551172,1.86926634231441,0.823964975580767,2.57710518520856,2.15725884026851,2.30670820288411,1.35525833582304,1.17475888166561,1.60704443089694,1.13877858757166,0.0372202333758063,1.75578899263647,0.43424630734072,1.61062133457388,0.895963377005478,1.59655134694576,1.29471174015504,2.12078692004925,0.97972404714969,0.906057487008201,3.6563724617136,3.8436807332549,3.26085423643885,5.48783561680456,5.47691964478527,3.33935776807986,4.98733848679179,3.54770821669903,3.85485586896163,4.66285123304845,3.72913103379783,4.08237059019874,3.93323349600178,3.97905372061055,4.15058497897162,3.90250961613684,4.12105744232105,3.90689858951536,4.68445725454998,4.31007166137905,4.43171715453466,4.74111748331693,4.53154262575447,4.27303267185164,4.79599859640262,4.86627459737597,4.8325172406408,4.99927900848551,4.94286021611256,4.86587110002107,4.9420392360183,4.94652375923232,4.82330901491449,0.976402650824469
26,OTU_280,7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,Unassigned,-4.68751709588943,-4.91966641177553,-5.13468222167029,-5.24157671410023,-4.55116078380791,-4.63155254932537,-4.46016361479727,-4.60564138335549,-4.68645313992736,-4.56258521339532,-4.59212597680276,0.0166857620869605,-2.42292205100862,-2.21165841201583,-0.911937395675492,-2.17748423558541,-0.551387343015881,-1.11349105416452,-2.40536390536851,-2.8107455292159,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-3.7005062533619,-3.54294585103537,-3.80784729101932,-3.97649127912696,-3.34064900276718,-2.07549407093482,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-3.03648879345591,-3.77877152031492,2.61913238554494,2.85611549819188,1.85917350712536,2.93169782194213,2.99903428476625,2.062074585221,2.8715474502739,1.6166170412544,2.03342898209106,2.70079062920902,2.6205202530244,0.964798578772568,1.33875000614688,1.71808207013444,1.53907896581129,2.03648625477477,2.23889104336708,2.37943355800014,2.18982770877498,2.11745785158022,2.21143700579179,2.27946342553157,1.56668504267577,1.79274273239553,2.34934005108927,2.70788985335601,2.46745162814038,3.55712235351224,3.32503809632261,2.6781267285707,2.65532650065922,2.73471544631343,2.40119062952406,-4.17612431208767
27,OTU_279,7,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unassigned,Unassigned,-4.68751709588943,-4.91966641177553,-1.83660453753661,-1.91144805603532,-2.27421943696411,-3.07179182804145,-4.46016361479727,-3.13049709359475,-1.43766951066124,-1.72479963312707,-3.05273005824419,-0.445742566441942,-2.07934823101679,-1.64732223855063,-1.29131995482419,-1.89726562409636,-0.406437409271504,-0.766956106159298,-1.54140062431491,-2.16893557910597,-4.17744296438428,-3.92891645389576,-3.77594784632972,-4.09245568383838,-3.8202598852156,-3.9855603046359,-1.98024032571262,-3.54294585103537,-3.80784729101932,-1.11117684996379,-2.14816272739499,-4.16417072028359,-3.60228093690946,-4.11995337119984,-3.93457153813728,-4.54096125294132,-4.00673584666827,-3.9588326277724,-4.45041450885296,-3.77877152031492,2.53233699615514,2.6352208985191,1.77279029472987,2.63161358534346,2.87649304159041,2.16703687901948,2.63034372028111,1.42219444413878,1.89525153533714,2.39097357543323,2.35337327610612,1.42062934594319,1.36761924956264,1.50374833229987,1.21303544568917,1.89632816940688,2.23889104336708,2.18892879063668,2.00689404643552,1.81931856604721,2.25743773619329,2.2143682984873,1.75090499164118,1.70618805140582,2.56975048574136,2.59819093609959,1.97366935054102,3.43303343651537,3.40159983906869,2.41026305895626,2.62690834887239,2.21184377998819,2.2212718091924,-4.17612431208767
28,OTU_171,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Azospirillum,Unassigned,2.27461128347462,2.33760904553448,2.36453363296579,2.07215540500742,2.57884166663874,2.3767344469633,2.15703774391143,2.16387424871669,2.985270714789,3.21519117810395,3.2686513116237,1.89318020783251,2.31701621028607,1.61128268005035,1.97014191092148,1.95168370970157,1.36130909356147,1.94735254672525,2.11642188162348,1.70495510377666,2.46232926467387,0.565278845697609,-1.18747313167013,1.42717130694885,2.1870372386149,1.98582626799677,1.43929890173559,0.773751654807279,-0.400603539082157,1.60652804411316,2.58457674715977,2.24245522670681,0.765660433153226,1.03777806310724,-0.249778893897174,1.74653206867778,0.92538864004082,1.60247095822412,1.16585412623257,0.505198909267001,-3.42315390604196,-3.39546750082478,-3.11532545459527,-3.14197574831067,-3.0372341878808,-3.46404069857191,-2.95329610798293,-3.47987018329292,-3.38679395428159,-3.23727531057926,-3.41791375085421,-4.24819942420653,-4.14830317139193,-3.4466173053069,-3.52260055668995,-3.46856142643257,-3.498897725255,-2.2415740076125,-4.25784602226054,-4.0692430862221,-4.00003886772774,-3.8596445666336,-3.91583249092071,-3.50062623458645,-3.48488268151464,-3.24535348093177,-3.24571049830379,-3.17132090182939,-3.23841142045204,-3.22381018937939,-2.15351018670028,-3.42550166035576,-3.29411583028045,1.9248530910505
29,OTU_161,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,capsulatus,6.70791177768522,6.15581674599069,6.52534927522063,6.37491540315387,6.44075277955431,6.02350318486794,6.58458062951305,6.30901103149507,6.0439850587778,5.73154555562823,5.45844620064914,4.20671482729331,5.00044651379356,4.62361522147353,4.1473410662026,5.13749118362842,4.45899803287177,4.33122360968029,5.16153275821833,4.73592477701221,4.12477421528266,4.556373627804,3.52258835218651,3.38146837774565,3.39514684146165,4.00994105548939,3.99466064964429,5.70443485968959,5.0952678155925,8.19486724713944,4.08292691496787,4.35351748967313,5.4258509068549,4.30306203985608,4.06633814212245,4.17803966193497,4.37941675775748,2.55211677800972,3.06723206125449,3.58299289687577,-1.99267207260955,-1.85375656261342,-0.552453133375231,-1.65773851352702,-1.80984558360041,-1.96563893462641,-1.52893159541521,-1.95165801226914,-1.74481899366521,-1.4158222283181,-2.28936085805855,-1.70004642661195,-1.43032450456011,-1.01413134127814,-2.10260348859455,-1.685492195225,-1.00990024150274,-2.2415740076125,-2.33175602746523,-1.86236282454897,-1.65961947631297,-0.840216704177351,-1.14538946659363,-1.62876950909311,-1.00051660365163,-3.24535348093177,-2.06111106850258,-3.17132090182939,-1.34542883038846,-3.22381018937939,-1.03482431326889,-1.21206652342778,-2.01931684779223,4.01540055317812
