,2C3A,2C3B,2C5A,2C5B,2C10A,2C10B
0,0.23849394904306287,-0.39715921573953017,0.7177933802738886,0.3210631414424666,0.020239797390757697,-0.4082482904638629
1,0.0445975054332611,0.6290107960146364,0.6059557347616945,-0.24275767244468946,0.09785792925536929,-0.408248290463863
2,0.3613800015376173,-0.17105324000984584,-0.16340419356995056,0.02818395917210795,-0.803730894561904,0.40824829046386313
3,0.3753985298207125,-0.10042448427797641,-0.7000893993661882,0.3804025252531832,0.21792877684091036,-0.4082482904638617
4,0.1862596602655853,-0.03208016032274146,-0.24365479664552256,-0.43270018229233315,-0.15371784069403702,-0.8330977854007233
5,-0.9103031051689519,-0.06842214592584274,-0.4080209598920582,0.0021357568629054597,0.010465315804317707,-0.008454505495212622
