,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,13.425738147372009,74.48365487677691
1,11.343375348879194,77.9831298821576
2,9.34412777087275,72.15927586644247
3,8.45435773263996,64.97833151949916
4,8.774964387392117,100.0
5,5.860955673939586,78.07000320882874
6,6.633249580710798,100.0
7,5.3831054787770665,87.81158968375657
8,4.690415759823427,100.0
9,4.5199147503954995,92.8619515947401
10,4.690415759823429,100.0
11,4.4610518956447,90.45901825288706
