,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,13.656298820155488,70.64185510052273
1,9.721306667078416,61.36610604895017
2,8.83367948547,88.67487869547
3,8.111042010025432,85.44026297194473
4,6.009078383906205,82.06596141802008
5,6.065970058065911,83.62725623943673
6,5.497786561121653,91.5929002171208
7,4.632163236339851,97.5315284004476
8,4.511794833551234,92.52860281845277
9,4.456381872265964,90.26972450663949
10,4.69041575982343,100.0
