,leading_eigenvalue,leading_eigenvalues_percentage_explained_variance
0,13.563855562409763,58.405770704099766
1,13.780527394453742,60.286646117234945
2,11.038144224674136,56.407698113290316
3,7.546140307343273,63.27137059790091
4,5.196152422706633,100.0
5,4.948163656729952,90.68267990290042
6,4.095637251980891,93.1902472211866
7,3.9815302073102132,88.06990439846501
