,2G3A,2G3B,2G3C,2G5A,2G5B,2G5C,2G7A,2G7B,2G7C,2G10A,2G10B,2G10C
0,0.261635250596952,0.06476963462808503,-0.026793219434274637,0.148339727799134,0.046941091564016976,-0.02864462079933255,0.13301807809915797,-0.25808332479592105,-0.3563649042874996,0.778280070883146,0.03543161768991895,0.28867513459481187
1,0.21016375953038494,-0.0034154558921207054,-0.055874819230932626,-0.29792101040260727,-0.12842728262665173,0.12888146938727815,0.13998461452275218,-0.21585492055123795,0.23191293832092383,-0.7684801307199564,0.19227300972526096,-0.2886751345948122
2,0.7450200166086892,-0.563871922008308,0.08971673908705739,-0.01771017810059363,0.1518342771673538,-0.07472350449955024,0.0054335425955673484,0.0053856252840228935,0.009881824768427219,0.009991423101605912,0.0800268468710753,0.2886751345948128
3,-0.11768621760015205,-0.3199923865343961,-0.2210106793157474,-0.24968000999010465,-0.19889025945760413,-0.11504169438032662,-0.1106109968284968,-0.12602705862403565,-0.2043197744940866,0.2715019339644122,-0.11616309196544852,-0.7501371379809105
4,0.15563374358560464,0.8630017275380699,0.034587721849285345,0.10356480501871299,0.2624123140741063,-0.00862569233159404,0.25848833301193447,0.21956478143238814,0.17005576777924164,0.07508509452942028,0.02238620857803681,-0.008170812560740913
5,-0.39183967462435065,-0.03227293969773378,0.07143157799895744,-0.3914086439460895,0.13648756321583974,0.14034996281201256,0.18723329573692873,0.649055527206122,-0.17605155036870654,-0.26883007518906565,0.2892804769058553,0.0742537973903586
6,0.07314400082023544,-0.11009783382318815,0.34716740228839094,-0.27829041068812926,0.20047565991907867,0.04387041950459786,-0.7338059061204476,0.2191984995518559,-0.21187323319406284,0.21111219973705034,0.17282502824997575,-0.1913017303548287
